gene_id,Gene Name,Reference,Strand,Start,End,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_006609,-,chr2,+,6653929,6655896,4872.028047,5028.767505,5215.076106,10922.23467,12355.403944,11526.265851,9231.840237,8909.958263,9627.550961,12284.553852,11558.590195,11284.471342
FGRAM000v1_006610,-,chr2,-,6656664,6658431,402.355953,457.455391,365.262192,846.06735,961.97914,894.660479,620.678898,815.617518,745.247934,845.261522,888.509657,874.383475
FGRAM000v1_006611,-,chr2,-,6659241,6660099,37.076959,34.971084,46.117871,73.345972,67.476859,58.834091,60.069135,53.46063,59.967248,59.223147,61.366323,51.521096
FGRAM000v1_006612,-,chr2,+,6661310,6662647,215.891711,225.994551,215.484794,511.708785,538.769097,473.524049,348.380322,404.412428,384.548501,621.658646,621.5275,628.323934
FGRAM000v1_006613,-,chr2,+,6665596,6666819,1.691919,1.914375,3.135103,0.507275,0.345716,0.0,1.932563,1.76226,2.114318,1.688385,1.954353,0.0
FGRAM000v1_006614,-,chr2,-,6666895,6667669,0.188821,0.0,0.0,0.0,0.0,0.0,0.0,1.399707,0.0,0.593721,0.0,0.0
FGRAM000v1_006615,-,chr2,+,6668997,6670182,795.065522,765.376577,827.392649,417.38679,340.516849,383.863717,549.432442,513.91965,522.787707,318.593252,338.966994,319.529389
FGRAM000v1_006616,-,chr2,-,6670227,6673390,0.870917,0.93592,0.623782,0.585116,1.360323,1.504747,0.913372,0.947754,0.856155,2.081722,2.52906,1.423612
FGRAM000v1_006617,-,chr2,-,6673623,6676447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006618,-,chr2,+,6676985,6678052,0.107248,0.0,0.15535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121908,0.0
FGRAM000v1_006619,-,chr2,-,6678135,6679874,57.166958,56.061563,56.838047,43.838737,43.719997,43.903884,66.924255,65.15657,65.166168,41.931106,43.117741,38.369259
FGRAM000v1_006620,-,chr2,+,6680138,6681466,34.993567,37.232937,35.128347,43.70111,50.925804,44.415333,41.38166,41.228121,38.418278,46.508482,49.304298,47.477855
FGRAM000v1_006621,-,chr2,-,6681908,6683551,0.0,0.0,0.0,0.0,0.0,0.515901,0.210396,0.0,0.0,0.569184,1.266054,1.325825
FGRAM000v1_006622,-,chr2,+,6685566,6687896,1.627935,1.841589,3.053995,3.313758,3.378022,2.810352,2.230531,1.756065,2.179806,3.09999,3.433243,4.437554
FGRAM000v1_006623,-,chr2,-,6688111,6688596,8.776011,12.875992,14.02312,8.054134,9.415003,8.243194,19.0592,25.354746,21.699181,8.818068,6.395055,8.930417
FGRAM000v1_006624,-,chr2,+,6689112,6689832,348.550272,356.68485,312.493794,121.479109,127.857456,128.031846,688.689656,720.740999,718.446617,127.368711,134.676866,131.392991
FGRAM000v1_006625,-,chr2,-,6689929,6690854,0.0,0.0,0.0,0.0,0.0,1.092759,0.023458,0.0,0.0,1.592577,0.0,0.0
FGRAM000v1_006626,-,chr2,-,6691393,6693537,49.543518,60.553121,59.319388,309.629432,351.916663,360.940511,186.643645,172.016922,177.033173,777.634311,808.453773,929.394203
FGRAM000v1_006627,-,chr2,-,6695206,6696592,60.915571,67.132344,57.994263,57.616268,57.756946,64.0056,56.716095,58.625199,58.892956,51.388097,54.887399,46.756066
FGRAM000v1_006628,-,chr2,-,6697086,6698751,27.570699,28.960957,27.311509,2.040651,0.904218,1.203598,32.253513,35.98086,30.7001,5.127327,6.097388,5.183757
FGRAM000v1_006629,-,chr2,-,6701070,6702191,0.282081,0.047591,0.0,0.410686,0.0,0.0,0.420166,0.0,0.192272,0.380099,0.199912,0.362573
FGRAM000v1_006630,-,chr2,-,6702764,6704853,454.134049,492.613501,397.447086,342.789838,347.449063,392.383442,400.165349,530.14558,487.950514,179.687912,171.822793,165.6451
FGRAM000v1_006631,-,chr2,+,6706336,6708033,5.116302,6.248866,6.267819,3.668628,3.851745,3.440511,3.30916,4.144279,3.390362,0.938123,1.531013,2.312765
FGRAM000v1_006632,-,chr2,+,6708569,6709697,0.0,0.750634,1.037117,0.0,0.0,0.663794,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006633,-,chr2,+,6710177,6710266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006634,-,chr2,+,6710472,6712698,8.987585,9.817961,8.716196,10.236333,13.970566,13.791392,13.403571,18.871339,16.332608,21.139957,19.883248,17.515167
FGRAM000v1_006635,-,chr2,-,6713675,6715183,62.754932,66.227864,65.268854,46.780291,55.08002,57.834877,69.303591,83.651591,84.903634,108.609635,111.145388,111.719095
FGRAM000v1_006636,-,chr2,+,6717143,6718834,109.264803,123.786111,132.570539,59.109523,73.094832,63.970241,155.944885,175.002253,150.803353,132.641288,133.573227,139.2474
FGRAM000v1_006637,-,chr2,-,6719300,6720461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006638,-,chr2,-,6723011,6724947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006639,-,chr2,+,6726321,6728490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006640,-,chr2,+,6730364,6732257,27.746241,31.2844,32.181138,40.414686,38.608483,40.701638,21.318935,23.967033,22.161264,34.5673,37.332801,35.729587
FGRAM000v1_006641,-,chr2,-,6732518,6732600,0.0,0.0,0.0,1.206259,0.0,0.0,3.086302,1.163147,0.0,3.585812,0.0,2.032642
FGRAM000v1_006642,-,chr2,+,6735953,6737162,1.94975,3.027722,2.939704,2.069163,1.423471,2.011375,8.78084,10.269802,8.985808,2.433288,3.353084,2.885455
FGRAM000v1_006643,-,chr2,-,6740397,6741990,52.114404,53.155818,52.678746,45.60265,41.242539,40.034277,51.379647,47.746879,52.253668,40.394756,46.849156,42.27921
FGRAM000v1_006644,-,chr2,-,6742447,6744170,2.658055,3.381756,3.985302,0.861614,0.749497,0.0,1.719014,1.424969,1.542009,0.0,0.344927,0.839165
FGRAM000v1_006645,-,chr2,-,6744712,6746159,11.728036,12.958531,13.235265,18.882779,18.817773,19.188547,14.201715,19.558994,16.569133,25.265167,29.265378,34.377599
FGRAM000v1_006646,-,chr2,-,6746340,6748314,6.206524,5.927237,5.709251,9.351405,9.489666,7.587808,6.608305,6.673018,6.784894,6.624143,8.217544,8.094463
FGRAM000v1_006647,-,chr2,+,6749084,6750020,3.025587,3.341671,4.944612,18.971654,15.210726,13.975235,11.236247,8.357204,8.36118,13.952203,19.808294,17.284477
FGRAM000v1_006648,-,chr2,+,6751074,6752549,0.13206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006649,-,chr2,+,6753341,6755158,10.921828,14.509983,15.738819,7.002786,7.181458,6.820837,2.764703,4.423784,3.410823,8.900438,9.453079,10.878108
FGRAM000v1_006650,-,chr2,+,6755495,6758877,5.144541,6.023761,5.119841,9.612781,10.034918,8.273728,4.044418,6.49825,6.616954,10.840661,9.230445,9.388487
FGRAM000v1_006651,-,chr2,-,6759073,6759960,0.0,0.82403,0.0,0.0,0.0,0.0,0.0,0.792738,0.0,0.0,0.0,0.0
FGRAM000v1_006652,-,chr2,+,6760101,6760191,1.689296,0.812467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897414,0.0,0.0
FGRAM000v1_006653,-,chr2,+,6761262,6762431,0.374985,0.0,0.0,0.0,0.334636,0.320693,0.37671,0.0,0.0,0.324877,0.353349,0.608607
FGRAM000v1_006654,-,chr2,-,6763270,6764549,54.87833,56.358108,62.299233,6.783583,6.083957,7.038441,44.581258,45.055427,45.614613,5.194699,3.593512,4.643699
FGRAM000v1_006655,-,chr2,-,6766398,6766778,0.261076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006656,-,chr2,-,6767656,6768085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006657,-,chr2,-,6769150,6769665,0.0,0.0,0.352456,0.0,0.0,0.0,0.0,0.132526,0.0,0.0,0.0,0.0
FGRAM000v1_006658,-,chr2,+,6770754,6771074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006659,-,chr2,-,6772088,6773689,0.096586,0.283959,0.940067,0.201796,0.16888,0.0,0.141762,0.228497,0.078618,0.790139,0.073225,0.10616
FGRAM000v1_006660,-,chr2,+,6775592,6777579,0.0,0.712389,0.0,0.624071,0.929051,0.573684,0.0,0.0,0.26845,0.218025,0.465505,0.947667
FGRAM000v1_006661,-,chr2,+,6778182,6780387,6.69519,7.966207,6.740349,13.484348,14.959207,9.613708,9.09549,10.65151,8.098208,18.433186,19.179032,17.742822
FGRAM000v1_006662,-,chr2,+,6780730,6782010,0.0,0.067336,0.0,0.147839,0.510558,0.10892,0.0,0.0,0.0,0.071543,0.32504,0.0
FGRAM000v1_006663,-,chr2,-,6782073,6783254,4.376845,5.546997,5.3461,5.216915,8.79118,6.715555,8.289087,12.353512,8.029482,7.258315,12.110033,8.830971
FGRAM000v1_006664,-,chr2,+,6783821,6784657,1.412885,1.66728,1.025431,6.947877,5.405984,4.22356,3.092639,3.594823,4.377131,8.453753,6.87977,9.011873
FGRAM000v1_006665,-,chr2,+,6786520,6787702,0.155939,0.0,0.63588,0.0,0.0,0.0,0.0,0.806402,0.597104,0.160833,0.0,0.0
FGRAM000v1_006666,-,chr2,+,6788248,6788876,10.036266,16.980049,15.991313,9.111184,9.387661,12.342964,12.520509,13.613139,10.197966,7.484126,8.089094,11.922734
FGRAM000v1_006667,-,chr2,+,6789118,6790314,7.133775,7.128195,4.813749,29.568559,30.637007,30.114073,15.122748,16.706354,12.877975,34.313223,36.022727,29.156691
FGRAM000v1_006668,-,chr2,-,6791325,6794161,13.933976,15.585226,8.091814,8.269197,12.203945,8.507502,2.871721,9.816039,5.967999,13.331785,13.581753,13.328979
FGRAM000v1_006670,-,chr2,-,6794951,6795761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006671,-,chr2,+,6796362,6796715,0.0,0.0,0.671479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006672,-,chr2,-,6797411,6799383,34.413851,39.899577,28.436063,59.598851,75.084531,57.522066,33.101019,54.223379,45.717887,83.985549,90.254939,89.500029
FGRAM000v1_006673,-,chr2,-,6799820,6801414,36.95833,32.382248,43.952937,49.739314,46.777811,47.755258,50.264637,38.478542,41.175978,54.691068,56.781332,50.244046
FGRAM000v1_006674,-,chr2,+,6802124,6804617,55.561287,55.230998,56.133809,65.438769,58.069646,63.111536,57.626709,68.952987,56.913459,65.504307,64.315976,59.482464
FGRAM000v1_006675,-,chr2,-,6804678,6806440,28.507868,25.259572,27.301966,37.181812,43.046023,40.243037,25.791255,29.318414,32.927232,39.097079,39.754857,40.068683
FGRAM000v1_006676,-,chr2,+,6807503,6808693,41.067819,52.859723,43.314631,91.379779,101.439409,109.313231,50.129368,53.482184,55.521433,77.172807,81.161488,82.283405
FGRAM000v1_006677,-,chr2,+,6809235,6809710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006678,-,chr2,-,6810555,6811716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006679,-,chr2,+,6814450,6815405,0.0,1.514772,1.443726,1.747409,3.841034,2.81937,0.0,0.954151,1.014128,3.490175,2.240596,0.0
FGRAM000v1_006680,-,chr2,+,6816328,6817166,24.036373,24.630681,26.623941,20.695809,21.157402,16.775241,18.965984,17.21865,18.119155,37.457767,33.388505,36.365899
FGRAM000v1_006681,-,chr2,-,6819763,6821030,0.975416,0.6401,0.668475,2.538595,3.065189,1.840627,1.819196,1.212068,0.496683,1.443956,3.044293,1.64497
FGRAM000v1_006682,-,chr2,-,6821467,6822207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006683,-,chr2,+,6824278,6826378,0.0,0.0,0.0,0.0,0.0,0.265214,0.0,0.0,0.0,0.756633,0.632307,0.589862
FGRAM000v1_006684,-,chr2,-,6826643,6828181,121.194058,120.86233,111.175793,315.205863,334.09527,315.791467,141.179836,164.399806,159.419651,336.227692,332.017366,338.262514
FGRAM000v1_006685,-,chr2,-,6828368,6830339,26.531406,27.852135,21.063622,38.637162,43.722471,34.048485,31.199869,39.708998,29.555155,34.861316,35.165748,37.021212
FGRAM000v1_006686,-,chr2,-,6830600,6832049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006687,-,chr2,+,6833241,6833847,0.0,0.0,0.0,0.0,0.0,0.0,0.834447,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006688,-,chr2,-,6834188,6837225,0.708084,0.66351,0.703667,0.603526,0.754915,0.387878,0.629209,0.800625,1.350838,0.406501,0.042857,0.196605
FGRAM000v1_006689,-,chr2,-,6838448,6839713,16.284136,19.877828,18.815937,34.854525,35.734831,30.759886,27.58324,40.458149,28.799747,47.188515,47.239437,48.96557
FGRAM000v1_006690,-,chr2,-,6840139,6842677,1928.576955,1979.02676,1919.151159,2891.266822,2823.385527,2717.939316,2601.775312,2770.01407,2572.702503,2181.920262,2010.040354,1964.775438
FGRAM000v1_006691,-,chr2,-,6843912,6846763,18.697877,22.763021,25.599802,21.776435,21.850753,25.77243,16.569485,18.392755,16.336536,17.998214,23.43675,20.834794
FGRAM000v1_006692,-,chr2,+,6847701,6849678,0.849385,1.411455,1.059508,0.665048,1.329904,1.482997,0.0,0.0,0.0,0.0,1.411627,1.965826
FGRAM000v1_006693,-,chr2,+,6851099,6851929,7.106837,9.051485,10.582794,21.589603,22.727321,20.056764,4.694962,5.912453,3.635265,19.130707,13.159464,20.308685
FGRAM000v1_006694,-,chr2,-,6852478,6853325,9.65882,8.946343,9.654738,12.028447,11.788357,9.96661,11.033503,12.897771,10.73618,12.117019,14.991756,12.2707
FGRAM000v1_006695,-,chr2,-,6853774,6854631,0.911062,1.144156,0.544791,3.199819,0.872195,1.370174,0.743887,0.9736,1.399595,1.857073,1.799918,1.560361
FGRAM000v1_006696,.,chr2,-,6854987,6855528,0.0,0.0,0.0,0.0,0.292601,0.0,1.054439,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006697,-,chr2,-,6856688,6857521,6.374226,5.624378,8.477805,12.872544,12.224331,12.704662,7.673587,8.175323,9.697821,12.610916,11.094833,15.25816
FGRAM000v1_006698,-,chr2,-,6857592,6860810,221.405336,231.465657,201.295662,202.516443,207.990267,201.993733,159.712902,179.923941,161.577768,227.524507,214.770687,205.584602
FGRAM000v1_006699,-,chr2,+,6863962,6864976,3.965114,4.082754,2.468044,7.525259,6.449574,5.592285,4.194568,3.076326,3.968814,6.150166,11.017915,10.329232
FGRAM000v1_006700,-,chr2,-,6865204,6866644,2.130454,2.755134,2.91366,5.377285,7.37607,5.180704,4.637588,3.642587,3.868633,9.796195,12.814889,12.419974
FGRAM000v1_006701,-,chr2,+,6867161,6869859,1.698354,1.236009,1.070777,5.303011,5.417664,4.741407,2.625925,2.575462,2.914578,8.974318,8.136688,8.759518
FGRAM000v1_006702,-,chr2,-,6869734,6870783,45.005464,42.351083,46.936853,95.025776,92.929917,89.977126,55.153593,54.689669,60.486646,45.636498,52.861722,40.722531
FGRAM000v1_006703,-,chr2,+,6872265,6874245,1.261932,1.543222,1.524544,5.45561,4.923897,7.060461,2.791809,3.898989,3.08272,5.35347,6.757825,6.023452
FGRAM000v1_006704,.,chr2,+,6874886,6876002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313169,0.0
FGRAM000v1_006705,-,chr2,-,6876571,6877014,175.389057,162.733092,236.28445,161.399575,107.114627,165.169872,162.504248,85.146961,139.281018,125.204871,118.465663,134.992556
FGRAM000v1_006706,.,chr2,-,6878423,6879087,0.0,0.0,0.0,0.0,0.686591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006707,-,chr2,-,6879283,6880821,0.07769,0.0,0.329639,0.079163,0.651563,0.401238,0.291633,0.338044,0.118298,0.366138,0.875308,1.044067
FGRAM000v1_006708,-,chr2,-,6881293,6883016,1.400816,1.885231,1.385701,12.417543,8.38559,9.702503,6.650448,6.435415,4.44178,20.737198,23.609201,24.560562
FGRAM000v1_006710,-,chr2,-,6883822,6884923,24.688558,24.03804,26.404473,15.189035,13.520921,17.355719,11.009811,13.169783,8.930864,17.66394,19.246021,16.353761
FGRAM000v1_006711,.,chr2,+,6885596,6885769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006712,-,chr2,-,6886039,6888439,5.093589,4.22484,6.144887,3.691645,3.816408,2.688445,5.113551,7.333008,7.005585,4.554278,5.197819,4.732095
FGRAM000v1_006713,-,chr2,-,6888644,6889294,3.708758,3.937115,2.553503,3.744776,5.682829,3.603218,1.960846,8.557956,6.133433,6.107777,6.263276,4.576995
FGRAM000v1_006714,-,chr2,+,6890878,6893021,0.761525,1.474686,1.113157,0.400023,0.585208,0.483248,0.339863,0.557854,0.926519,0.615363,0.813497,1.147971
FGRAM000v1_006715,.,chr2,+,6893101,6893560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006716,-,chr2,-,6893747,6893836,3.170528,1.848362,0.957196,0.174237,2.482067,0.0,0.0,0.819408,3.35302,0.0,0.0,1.844314
FGRAM000v1_006717,-,chr2,-,6894011,6895119,9.766519,10.772404,10.78314,7.957706,5.595148,7.791079,10.629285,9.223177,11.750253,5.820809,4.379059,4.22924
FGRAM000v1_006718,-,chr2,+,6896011,6897509,7.614344,6.492763,5.508615,15.265327,19.368074,18.618644,13.817622,15.314665,12.608001,24.295408,22.808902,30.249968
FGRAM000v1_006719,-,chr2,+,6897843,6898674,7.492123,9.789211,10.184925,6.275307,11.792979,7.177893,9.853901,14.921642,9.990205,17.645528,17.878339,14.401844
FGRAM000v1_006720,.,chr2,-,6899153,6900348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006721,-,chr2,-,6901268,6902123,0.0,0.0,0.0,1.116319,0.698534,0.0,0.0,0.0,1.27616,1.197907,1.091203,0.0
FGRAM000v1_006722,-,chr2,+,6903048,6904139,23.641865,23.771235,25.66548,66.675613,68.346636,64.160053,41.026151,39.795725,46.614848,57.043959,71.229326,62.403796
FGRAM000v1_006723,.,chr2,+,6906057,6906827,0.0,0.251722,0.488323,1.06545,0.798382,0.0,0.0,0.0,0.0,1.07215,0.065207,0.624692
FGRAM000v1_006724,-,chr2,+,6907248,6909321,38.123107,45.832003,29.097127,53.948834,66.436671,51.960068,41.641819,69.48007,56.282134,85.163465,84.18355,80.68881
FGRAM000v1_006725,-,chr2,-,6909813,6911084,8.152493,9.6729,9.208248,28.880979,35.548006,31.930726,9.979611,11.014573,10.560208,31.40181,32.129969,31.267181
FGRAM000v1_006726,-,chr2,+,6912379,6913784,6.237135,5.630975,5.933118,10.468541,8.374771,9.632783,7.609229,8.450403,6.277525,8.771177,6.899293,9.881953
FGRAM000v1_006727,-,chr2,+,6914323,6915540,301.798974,280.038481,356.867772,16.678709,19.062375,15.183737,111.916803,115.894265,133.471949,23.824636,25.495482,22.999035
FGRAM000v1_006728,-,chr2,-,6916404,6917838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006729,-,chr2,-,6918551,6920418,10.744268,8.079153,8.566055,11.432073,12.097614,13.081396,9.054,8.975016,9.935587,14.791102,13.809801,14.684305
FGRAM000v1_006730,-,chr2,+,6924638,6927606,18.65055,18.710627,19.637671,19.883557,20.492087,22.150401,40.528803,41.781303,39.911858,19.755604,16.985165,18.349497
FGRAM000v1_006731,-,chr2,+,6927737,6928695,26.230698,18.231425,22.376745,116.91542,99.874512,109.549553,50.152983,40.43813,44.014109,79.17137,83.783775,85.784129
FGRAM000v1_006732,-,chr2,+,6928859,6930478,1.981293,3.273887,3.58812,6.783451,11.550703,6.471331,5.408835,9.294171,3.74268,12.000963,17.136695,12.325117
FGRAM000v1_006733,.,chr2,-,6930749,6933158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006734,.,chr2,+,6933909,6934452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006735,-,chr2,-,6936156,6936686,85.978525,82.485905,91.627648,7.700973,3.851645,6.293253,65.324851,54.313241,57.241813,3.265562,4.571294,3.592285
FGRAM000v1_006736,.,chr2,-,6937134,6938759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006737,-,chr2,+,6939815,6940406,9.207331,7.236642,7.316407,0.574602,2.69799,0.0,4.312535,3.91836,3.363926,0.185462,0.0,0.0
FGRAM000v1_006738,-,chr2,-,6940559,6941062,2.059946,1.93939,1.867021,3.097293,1.753164,3.164053,2.140881,0.0,1.658116,4.140689,6.06548,3.573695
FGRAM000v1_006739,-,chr2,-,6946147,6946747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006740,-,chr2,+,6946987,6950808,157.661545,173.971284,169.04134,101.376277,91.847517,98.461455,87.704628,97.236707,90.954193,57.751563,54.089202,56.456202
FGRAM000v1_006741,-,chr2,-,6950967,6952797,40.327625,50.36471,52.663067,73.763222,79.699455,66.571218,53.014043,63.754085,55.696676,102.335268,103.421192,108.437844
FGRAM000v1_006742,-,chr2,-,6955623,6957843,1306.063347,1415.806274,1051.182445,1382.780587,1603.199254,1534.541808,1023.515792,1030.570767,1069.976875,931.078947,838.226908,867.59855
FGRAM000v1_006743,-,chr2,+,6960794,6962546,58.953566,64.833572,60.772562,79.91921,89.634734,78.368313,55.392019,61.110009,58.509387,73.601237,73.752875,73.34213
FGRAM000v1_006744,-,chr2,+,6963814,6966597,75.259246,75.197305,79.762591,93.17827,92.109737,93.547942,83.72197,76.263709,73.11732,105.405556,102.829747,90.452596
FGRAM000v1_006745,-,chr2,+,6969133,6971711,44.733932,49.208822,36.873765,58.181515,61.504553,53.805139,32.051165,42.63579,35.696141,39.38172,41.208905,35.369779
FGRAM000v1_006746,-,chr2,+,6972259,6973320,1.014205,1.101321,1.395536,3.070167,4.264155,3.417192,1.386441,2.323129,2.160511,3.942256,5.283814,6.300591
FGRAM000v1_006747,-,chr2,+,6974897,6977170,559.143048,574.819999,643.424892,869.387501,905.119774,850.511224,855.657747,848.004097,839.609792,968.209714,930.01171,954.698597
FGRAM000v1_006748,-,chr2,+,6977704,6978681,1.132907,1.474192,3.484379,1.26287,2.532844,4.322213,3.156415,0.0,2.995179,3.260472,2.361005,2.617971
FGRAM000v1_006749,.,chr2,+,6979125,6979364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526378,0.0
FGRAM000v1_006750,.,chr2,+,6979445,6980431,0.0,0.168544,0.323267,0.444861,0.248961,0.384901,0.0,0.0,0.0,0.0,0.235093,0.0
FGRAM000v1_006751,.,chr2,+,6980788,6981111,0.0,1.280416,0.0,0.0,0.298768,0.0,0.0,0.525579,0.0,0.0,0.692289,0.0
FGRAM000v1_006752,-,chr2,+,6981196,6981864,0.261324,0.0,0.0,0.0,1.105615,0.3593,0.0,0.1884,0.0,0.511337,0.0,0.402676
FGRAM000v1_006753,-,chr2,-,6982033,6983449,5.473041,6.051063,7.792355,4.359251,5.221148,3.59609,2.872839,2.576599,2.065972,3.728366,2.840891,3.007374
FGRAM000v1_006754,-,chr2,+,6985478,6986391,3.722375,5.703979,3.263257,13.555201,15.125957,18.21877,3.836608,3.836182,6.119918,10.593975,11.387757,8.717282
FGRAM000v1_006755,-,chr2,-,6986829,6991365,0.232649,0.235223,0.322594,0.457077,0.445047,0.534371,0.0,0.0,0.399904,0.400962,0.20103,0.487295
FGRAM000v1_006756,-,chr2,+,6993760,6996264,0.0,0.0,0.0,2.087926,0.717559,1.001252,0.0,0.0,0.0,0.0,0.0,0.112223
FGRAM000v1_006757,-,chr2,+,6996968,6998044,9.880502,9.700288,12.253607,10.215694,11.91443,14.756543,17.199105,16.440099,16.780353,15.812184,18.865923,21.182277
FGRAM000v1_006758,.,chr2,+,6998629,6998710,0.0,0.0,1.128402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006759,-,chr2,+,6999961,7001505,0.256226,0.129605,0.135268,0.097594,0.126111,0.106403,0.250792,0.0,0.0,0.523875,0.167707,0.366339
FGRAM000v1_006760,-,chr2,+,7001954,7003643,53.065834,51.671249,58.66995,84.521475,80.804434,96.405903,58.927729,66.054694,56.332372,81.504985,80.150476,84.187212
FGRAM000v1_006761,-,chr2,+,7004601,7006658,119.001864,125.044215,121.333427,276.029186,307.891444,291.865383,234.960845,258.524145,240.370876,302.093873,308.802813,328.773535
FGRAM000v1_006762,-,chr2,+,7007513,7008235,0.729586,0.467274,0.730365,0.165172,0.906315,1.68716,0.591006,0.46364,0.201796,0.704071,0.668615,1.648477
FGRAM000v1_006763,.,chr2,-,7008342,7009355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_006764,-,chr2,-,7009843,7011216,2.138922,1.615037,2.394152,6.419333,6.049814,5.355866,2.137748,1.806341,2.31247,10.141715,8.112638,9.221895
FGRAM000v1_006765,-,chr2,-,7012008,7013258,4.514524,5.303431,3.432949,12.842653,11.097877,10.309494,6.175694,10.656055,9.049904,14.084419,18.175041,16.143992
FGRAM000v1_006766,-,chr2,+,7014571,7016571,21.027837,21.465179,22.198246,20.555829,20.500934,25.790437,21.522545,22.452695,19.42838,24.699836,24.649907,23.478308
FGRAM000v1_006767,-,chr2,+,7017033,7019052,28.707441,30.855665,29.034446,50.742544,51.360228,56.418514,42.046826,50.278153,42.709102,64.566656,68.808806,69.594499
FGRAM000v1_006768,-,chr2,-,7019039,7020007,0.4647,0.0,0.545256,0.0,0.441927,0.430616,0.0,0.559229,0.0,0.0,1.332379,0.622113
FGRAM000v1_006769,-,chr2,-,7020636,7021337,4.064779,1.196549,2.752052,7.732426,4.391351,5.781606,3.426731,4.861057,3.637945,8.536143,9.63696,9.078145
