gene_id,FGSG_id,Gene Name,Reference,Strand,Start,End,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_007054,,.,chr2,-,7663355,7663868,0.0,0.0,0.336445,0.916862,1.635412,0.913127,0.766736,0.435141,0.332103,0.895795,0.222878,0.304733
FGRAM000v1_007055,,.,chr2,-,7663916,7664482,0.0,0.0,0.0,1.117556,1.855093,1.567882,0.222553,0.258536,0.802826,0.900837,0.838954,0.734735
FGRAM000v1_007056,,.,chr2,-,7664679,7664915,0.0,0.0,0.0,0.516069,1.825312,0.123773,0.327855,0.0,0.0,0.766828,1.248447,2.307955
FGRAM000v1_007057,,.,chr2,-,7665076,7665261,0.0,0.0,0.0,0.594415,0.081675,0.127045,0.0,0.0,0.0,0.635249,1.566289,0.784796
FGRAM000v1_007058,,-,chr2,+,7666002,7666928,0.362525,0.233723,0.033918,0.872891,1.286062,0.932625,0.830828,0.371695,0.327366,2.459482,1.557445,1.256199
FGRAM000v1_007059,,-,chr2,+,7667810,7670037,0.527808,0.23844,0.438236,0.880792,1.220287,1.198158,0.0,0.59456,0.785384,1.146762,1.124472,1.582384
FGRAM000v1_007060,,-,chr2,+,7670625,7672342,0.0,0.0,0.0,0.238532,0.0,0.0,0.114855,0.0,0.0,0.0,0.0,0.117738
FGRAM000v1_007061,,-,chr2,-,7672532,7673209,6.846157,6.595524,6.420424,19.285853,15.635573,17.15868,8.625152,6.235887,6.869117,9.245578,10.948694,10.062856
FGRAM000v1_007062,FGSG_03156,-,chr2,+,7674720,7675215,0.0,0.0,0.0,1.980564,1.200588,0.0,0.0,0.0,0.569893,2.383077,2.222586,3.921311
FGRAM000v1_007063,FGSG_03155,-,chr2,-,7675459,7676684,1.781384,1.739794,1.518598,9.024267,8.801588,6.744091,2.316631,4.234671,4.625629,13.230443,16.012805,15.864652
FGRAM000v1_007064,,-,chr2,-,7676940,7678410,9.487892,9.070852,10.265304,10.413608,11.833671,11.662677,6.816834,7.34241,7.077596,13.498369,10.823266,12.53661
FGRAM000v1_007065,,-,chr2,-,7678587,7680838,0.523156,0.223489,0.346613,1.400033,0.882812,1.286412,1.094495,1.105997,1.047632,2.123188,2.182925,2.201942
FGRAM000v1_007066,,-,chr2,-,7681092,7687906,0.0,0.0,0.0,0.117755,0.110768,0.139218,0.065414,0.0,0.0,0.251534,0.091834,0.119508
FGRAM000v1_007067,FGSG_03152,.,chr2,-,7690167,7692142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007068,,-,chr2,-,7694029,7695366,3.216427,2.073495,4.393314,3.364798,3.101743,3.983408,3.773954,3.728401,4.455716,7.160462,7.080238,7.686921
FGRAM000v1_007069,,-,chr2,-,7696785,7697834,39.101734,41.591583,45.864644,24.643312,25.037554,30.173866,42.901319,40.258556,51.188575,58.253117,59.010169,61.639435
FGRAM000v1_007070,,-,chr2,+,7699267,7699812,23.821677,20.016961,22.651371,7.582102,7.956182,11.88978,17.265113,17.965972,14.441138,12.699879,9.500064,10.288399
FGRAM000v1_007071,,-,chr2,-,7699861,7701479,56.901644,64.410514,55.382932,128.583054,147.103922,129.284756,96.290924,116.424267,109.566823,159.765518,171.734672,184.35907
FGRAM000v1_007072,,-,chr2,+,7701906,7703118,10.849336,8.112651,7.487445,12.29707,11.898713,12.868954,30.064316,32.863459,30.674304,14.96136,15.449722,12.91678
FGRAM000v1_007073,,-,chr2,-,7703451,7704582,3.922641,4.454204,4.348551,6.580138,6.857321,6.083762,6.148923,9.382245,7.30562,10.065342,7.55681,9.136186
FGRAM000v1_007074,,-,chr2,+,7705011,7706092,9.985779,14.006812,10.430801,15.993391,13.780799,14.91049,22.125769,21.881001,22.258437,22.796984,23.858321,23.278749
FGRAM000v1_007075,,-,chr2,+,7708606,7710351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007076,,-,chr2,+,7711239,7712504,0.0,0.0,0.56351,8.289731,8.873208,9.785029,0.955264,0.995219,0.577108,10.141401,9.73239,10.913212
FGRAM000v1_007077,,-,chr2,-,7712954,7714904,0.0,0.215261,0.325642,0.495531,0.60238,0.149335,0.0,0.0,0.0,0.494999,0.270815,0.0
FGRAM000v1_007078,,-,chr2,+,7718123,7722200,10.354766,11.439109,7.071453,7.723744,9.031487,9.609149,5.609481,8.583044,7.338648,11.037118,10.699374,9.984145
FGRAM000v1_007079,,-,chr2,-,7722287,7723972,0.204623,0.208264,0.0,1.136834,0.66077,0.89176,0.0,0.0,0.290923,0.999331,0.960193,0.748525
FGRAM000v1_007080,,-,chr2,+,7724585,7727089,0.201717,0.491729,0.522077,0.829209,1.461259,1.463782,0.672483,0.533305,0.433093,1.995659,1.256577,1.119613
FGRAM000v1_007081,,-,chr2,-,7727668,7729831,0.239592,0.272541,0.0,0.287674,0.275438,0.203613,0.273816,0.0,0.447864,0.448701,0.464411,0.566154
FGRAM000v1_007082,,.,chr2,+,7730267,7732028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007083,,-,chr2,-,7732360,7734459,0.0,0.0,0.0,0.336246,0.0,0.347595,0.0,0.179388,0.0,0.607935,0.875359,0.373557
FGRAM000v1_007084,,.,chr2,+,7735106,7735475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655839,0.0,0.0
FGRAM000v1_007085,FGSG_03135,-,chr2,-,7736656,7736913,5.528855,7.488776,6.790419,16.08334,12.034397,12.791073,10.764977,5.696415,11.55061,8.660362,11.632958,16.779608
FGRAM000v1_007086,,-,chr2,-,7737059,7737787,2.880349,3.833915,1.705014,5.362182,5.578888,5.177411,2.228937,3.412197,3.289653,5.269418,4.820528,7.48298
FGRAM000v1_007087,,-,chr2,+,7740497,7740854,27.600148,29.502654,44.301649,14.732554,11.555826,12.317514,24.28714,15.080551,24.743949,10.502671,13.427744,12.898157
FGRAM000v1_007088,,.,chr2,+,7742988,7744554,0.0,0.0,0.0,0.797435,0.0,0.264944,0.0,0.0,0.0,0.0,0.0,0.519865
FGRAM000v1_007089,,-,chr2,+,7745219,7746825,22.384964,22.159025,20.787542,23.228895,29.297347,25.33683,26.042693,22.442294,27.883356,34.510201,36.267408,37.714098
FGRAM000v1_007090,,.,chr2,-,7746834,7748132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007091,,.,chr2,-,7749145,7749668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007092,,.,chr2,-,7750956,7751428,0.0,0.0,0.0,0.0,0.560904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007093,,-,chr2,+,7753829,7754741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007094,,-,chr2,+,7755413,7757613,1.456592,1.937526,1.148069,9.838421,8.271543,8.521,2.772634,3.120299,3.747526,6.061965,4.016927,5.267621
FGRAM000v1_007095,,-,chr2,-,7756279,7757406,75.768043,76.647488,62.521914,29.257126,25.180048,28.538806,54.77146,51.647479,51.80951,29.718577,35.099191,36.586706
FGRAM000v1_007096,FGSG_03126,-,chr2,-,7757922,7758533,467.518856,485.622324,563.023329,489.405018,441.323171,513.392684,591.663516,478.083826,589.84149,351.175685,361.084889,353.669182
FGRAM000v1_007097,,-,chr2,+,7759495,7760228,29.450452,24.487804,33.297537,37.750137,48.458171,45.060727,33.564861,24.622647,31.275277,16.360383,18.02619,21.061036
FGRAM000v1_007098,,-,chr2,-,7760641,7763294,0.107304,0.497964,0.44683,1.677973,1.205221,1.474083,1.997836,1.205858,2.108452,1.461758,1.355019,1.759625
FGRAM000v1_007099,,-,chr2,+,7770119,7770844,32.034559,32.563189,30.739924,76.126977,82.677958,82.504105,60.904315,47.983763,57.11346,68.602313,75.591241,68.266708
FGRAM000v1_007100,,.,chr2,+,7772667,7773934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007101,,-,chr2,-,7775698,7777014,2.34131,2.535346,2.249597,3.609055,4.65861,3.692173,3.619791,3.533526,3.949492,6.141453,5.266642,7.285369
FGRAM000v1_007102,,-,chr2,-,7777598,7779247,0.810437,0.701798,0.494667,5.318902,5.52533,5.46793,2.533877,1.626537,1.704754,9.367956,7.507951,9.315131
FGRAM000v1_007103,,-,chr2,+,7781092,7782148,8.498225,8.309577,9.20278,6.767039,10.174758,8.145943,7.349945,7.195741,9.462137,8.357309,7.218757,10.01303
FGRAM000v1_007104,,-,chr2,-,7782293,7783033,0.943753,0.822991,0.958705,2.277249,2.805776,3.876257,2.402561,3.034705,3.321359,6.835839,9.623146,6.517382
FGRAM000v1_007105,,-,chr2,-,7783715,7786132,0.490968,0.695196,0.0,2.037587,1.518915,1.634802,0.57139,0.837138,0.630941,2.091199,1.694255,1.937297
FGRAM000v1_007106,,-,chr2,+,7786577,7787621,3.78912,2.895597,4.131974,9.968259,10.450308,10.498155,7.571227,8.510433,7.868233,13.179258,10.827749,12.036509
FGRAM000v1_007107,FGSG_12504,.,chr2,-,7788063,7788574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007108,,-,chr2,-,7789587,7791449,1.861905,1.651041,1.722982,6.947663,9.023973,7.200589,5.275077,5.419894,7.687287,10.156591,11.152681,10.945701
FGRAM000v1_007109,,-,chr2,-,7793751,7794503,0.036924,0.170945,0.679841,1.259047,1.807083,0.172057,0.861011,0.725512,0.558172,0.625546,1.035742,0.997586
FGRAM000v1_007110,,-,chr2,-,7794827,7795528,0.213545,0.0,0.0,0.252626,0.43449,0.0,0.0,0.366782,0.454503,0.595775,0.934646,0.0
FGRAM000v1_007111,,.,chr2,-,7795550,7796059,0.0,0.0,0.38725,0.630037,0.10922,0.212497,0.0,0.201498,0.0,0.456086,0.279667,0.612639
FGRAM000v1_007112,,-,chr2,+,7798023,7799817,0.0,0.585494,0.261447,0.81488,0.603218,0.0,1.499868,1.763736,1.87938,0.394822,0.766727,0.642326
FGRAM000v1_007113,FGSG_03112,-,chr2,-,7799883,7800430,1.001271,0.0,0.0,2.255896,0.596265,2.368794,0.450826,0.0,0.836836,1.861429,2.461466,1.762732
FGRAM000v1_007114,,-,chr2,-,7800558,7803144,35.511866,39.489531,44.230801,48.627658,47.785708,51.31548,62.434728,56.798549,64.708759,67.283859,63.4712,65.016049
FGRAM000v1_007115,,.,chr2,+,7804873,7806060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007116,,.,chr2,+,7807278,7808607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007117,,-,chr2,-,7808926,7809909,25.51917,33.68422,26.646306,80.953248,91.656893,88.925073,46.794021,51.743641,52.629674,72.466009,78.756085,80.069973
FGRAM000v1_007118,,-,chr2,+,7811506,7813164,0.264483,0.0,0.212829,0.0,0.187851,0.0,0.51025,0.333943,0.526144,0.0,0.0,0.0
FGRAM000v1_007119,,-,chr2,-,7815044,7816158,1.231531,2.447327,1.068295,2.03413,3.337456,2.576756,1.724887,1.911017,2.448954,3.692044,3.986226,3.212574
FGRAM000v1_007120,,-,chr2,+,7817711,7819508,13.861819,15.269882,12.857074,17.235856,19.850296,17.769951,12.548063,15.227486,15.258044,27.665798,25.990705,27.478173
FGRAM000v1_007121,,-,chr2,+,7819566,7820941,1.381612,2.314205,2.543671,2.513783,2.047407,2.44642,1.880329,1.078696,1.451164,3.028062,2.619306,2.806369
FGRAM000v1_007122,,-,chr2,+,7822622,7824487,2.191592,2.095324,1.984774,1.829581,2.289775,1.947327,1.505867,1.606829,1.874173,1.118392,1.167398,1.206771
FGRAM000v1_007123,,-,chr2,-,7824634,7825733,0.978071,0.900243,1.353272,3.074357,3.220488,3.846779,1.064087,1.053742,1.369055,3.921364,4.215453,1.97189
FGRAM000v1_007124,,-,chr2,-,7826377,7828480,1.784837,2.280607,1.652721,3.901698,4.28132,4.218649,1.691708,2.838233,2.44188,4.549801,4.605033,3.838807
FGRAM000v1_007125,,-,chr2,+,7828899,7830379,0.737473,0.43802,0.53806,0.579495,1.280743,1.149357,0.846165,0.19796,0.180319,1.119445,0.928745,0.65395
FGRAM000v1_007126,,-,chr2,+,7830757,7831737,2.998099,2.947143,3.419475,8.273779,6.682507,7.657491,2.367957,2.685868,2.956572,1.667323,2.865318,2.822171
FGRAM000v1_007127,,-,chr2,-,7831791,7833599,1.410326,1.787717,1.342144,3.283529,5.054671,3.327371,1.819823,1.861265,2.416506,4.913625,2.959196,3.268939
FGRAM000v1_007128,FGSG_03099,-,chr2,+,7835307,7836474,0.0,0.821499,0.0,5.63768,4.108038,4.48734,0.572932,1.06363,1.391657,3.607336,3.287575,4.00977
FGRAM000v1_007129,,-,chr2,-,7836489,7837425,4.024292,6.110025,5.451126,7.248975,7.844398,7.80467,5.826655,4.198817,5.987437,11.039217,10.929474,8.660988
FGRAM000v1_007130,FGSG_03097,-,chr2,-,7838053,7839535,3.867398,4.738508,4.076361,5.154759,5.541706,5.208724,5.301568,5.658732,5.961812,9.007839,8.594786,6.70759
FGRAM000v1_007131,,.,chr2,+,7840850,7841784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339338
FGRAM000v1_007132,,.,chr2,+,7842630,7844300,0.0,0.0,0.0,0.0,0.195297,0.0,0.0,0.0,0.0,0.22488,0.0,0.0
FGRAM000v1_007133,,-,chr2,+,7845477,7846472,0.407205,1.001277,0.0,0.512965,0.239863,0.29341,0.443727,0.343099,0.627285,0.174565,0.225118,0.658132
FGRAM000v1_007134,,-,chr2,-,7846521,7847342,0.968405,0.742668,1.411702,1.763667,0.638924,1.650494,1.097275,0.749182,0.750364,0.70711,0.852813,1.488493
FGRAM000v1_007135,FGSG_12510,.,chr2,+,7847522,7848013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007136,,.,chr2,-,7848551,7848880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163772,0.0,0.0
FGRAM000v1_007137,,-,chr2,-,7850328,7851171,1.324527,1.993285,1.52056,5.010464,6.562949,4.011196,3.158484,3.636347,2.515439,13.997685,17.868678,15.33496
FGRAM000v1_007138,,-,chr2,+,7852896,7853914,0.0,0.0,0.713091,1.149493,0.756223,0.0,1.243225,0.726125,1.855862,2.885106,2.887432,3.448092
FGRAM000v1_007139,,-,chr2,+,7855362,7856810,2.089002,1.441591,1.286364,2.188907,2.424845,2.019383,1.785902,1.969089,1.702689,2.605731,2.967666,2.809398
FGRAM000v1_007140,,.,chr2,+,7857697,7858428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007141,,.,chr2,+,7858594,7860417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007142,,-,chr2,+,7861065,7861936,1.805198,2.751813,2.231384,7.920981,6.183703,6.544452,3.896596,4.898198,2.19489,6.394885,5.370618,5.879977
FGRAM000v1_007143,,-,chr2,-,7862829,7865505,7.126033,7.708133,8.056527,17.253619,16.607553,15.077231,7.283889,9.873668,7.477104,11.814839,10.482739,13.331738
FGRAM000v1_007144,,-,chr2,+,7866941,7868925,1.758818,2.505133,1.213218,1.979633,1.986696,2.003045,2.380698,1.489286,1.981448,1.961415,2.427568,1.018887
FGRAM000v1_007145,,-,chr2,-,7869119,7871214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007146,FGSG_12512,.,chr2,+,7871827,7873374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007147,,-,chr2,+,7873672,7875830,24.523962,26.957436,18.380212,20.294876,25.065084,21.59101,26.850071,30.484913,28.447663,31.713396,35.878379,37.15961
FGRAM000v1_007148,,-,chr2,-,7875924,7878454,3.108297,3.568478,2.619386,3.892079,5.10977,3.913375,3.325255,4.689683,4.860555,2.027486,1.91559,2.052704
FGRAM000v1_007149,,-,chr2,-,7879126,7880242,2.832327,2.196261,1.399277,3.102363,5.21071,4.88088,2.070724,2.978398,2.194135,3.576598,4.084338,3.02886
FGRAM000v1_007150,,-,chr2,-,7880559,7881683,2.848054,2.384118,1.686532,8.652646,7.572974,7.874601,3.183208,4.954833,2.771001,4.32922,3.393452,3.036074
FGRAM000v1_007151,,-,chr2,-,7882239,7884765,6.398009,6.309804,7.488206,45.868395,39.451999,44.900702,15.978544,17.540273,14.804528,8.515235,7.708257,8.81838
FGRAM000v1_007152,FGSG_12514,.,chr2,-,7885444,7885917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007153,FGSG_03079,-,chr2,+,7889558,7890358,14.0761,14.384384,16.562675,130.93088,122.08284,121.559493,31.664206,26.554137,34.321074,120.541648,114.861495,117.355724
FGRAM000v1_007154,,-,chr2,-,7890439,7891778,36.367479,38.15103,33.898774,72.621825,68.932308,76.804023,52.731751,49.415662,62.960017,73.696465,78.72516,70.899163
FGRAM000v1_007155,,-,chr2,+,7893174,7896047,9.204303,10.091525,9.295906,15.319715,16.352355,16.534311,9.616236,9.820876,11.043324,15.957958,15.577537,17.024858
FGRAM000v1_007156,,.,chr2,+,7896106,7896351,0.0,0.0,0.0,0.0,0.0,0.0,0.464946,0.307161,0.0,0.0,0.0,0.0
FGRAM000v1_007157,,.,chr2,+,7896621,7898046,0.0,0.0,0.288665,0.0,0.140595,0.0,0.207204,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007158,,-,chr2,+,7899742,7901107,0.723883,1.064237,0.926868,4.097078,6.863848,4.579778,2.624967,2.686903,1.555573,4.948039,7.408693,6.381679
FGRAM000v1_007159,,-,chr2,+,7902094,7903728,73.110255,82.991315,77.967803,171.34894,193.124753,179.708556,149.915993,171.368205,172.513004,250.840258,262.634206,264.175565
FGRAM000v1_007160,,-,chr2,+,7904144,7905334,12.276497,13.893462,13.31365,33.974449,31.729961,34.096873,34.289454,32.927594,31.531277,37.686038,34.533911,37.502034
FGRAM000v1_007161,,-,chr2,-,7905535,7906404,1.595875,1.87645,2.328919,3.89204,6.39822,5.965822,5.289848,4.250968,5.356673,8.441284,8.507313,7.783623
FGRAM000v1_007162,,-,chr2,+,7907030,7908966,7.83636,6.579904,5.101636,17.184044,21.497582,19.049922,15.911508,15.031278,14.655585,22.776258,22.535898,23.387423
FGRAM000v1_007163,,-,chr2,-,7909133,7911285,89.756618,102.687965,83.881428,149.118672,203.386923,163.353283,198.484662,223.239452,216.458887,304.47071,285.887167,281.150784
FGRAM000v1_007164,,-,chr2,+,7912815,7914334,45.148077,49.673992,53.971243,17.937891,21.71887,21.535509,28.233289,29.118542,29.177726,6.912322,6.342808,6.516693
FGRAM000v1_007165,FGSG_03070,-,chr2,+,7914855,7915406,0.167531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007166,,-,chr2,+,7916137,7917036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007167,,-,chr2,+,7917926,7919238,37.881511,37.607669,36.483505,90.871376,99.491874,109.394695,57.70998,56.335581,57.769489,125.105963,131.204212,137.640187
FGRAM000v1_007168,,-,chr2,+,7919842,7921200,3.871156,3.686341,1.799815,5.622993,9.453632,6.333006,1.721846,5.195973,3.251214,11.106516,8.754209,11.364798
FGRAM000v1_007169,,-,chr2,+,7921269,7922710,7.611634,8.406786,8.264905,17.489794,16.822084,17.720211,11.958799,9.558438,12.248875,10.811306,11.097333,13.921419
FGRAM000v1_007170,,-,chr2,-,7922782,7924948,3.72029,5.50284,3.211133,7.951654,10.779318,8.008536,0.236595,0.622714,0.716343,0.0,0.0,0.0
FGRAM000v1_007171,,-,chr2,+,7925465,7927790,25.064044,29.26482,31.01262,79.648821,96.229511,87.950912,7.789082,8.030761,8.534374,1.652212,2.053796,3.363641
FGRAM000v1_007172,,-,chr2,+,7928285,7930315,91.565657,114.15815,84.84556,325.884133,411.033077,343.642397,21.48303,25.552168,25.266794,0.87236,1.224458,1.094734
FGRAM000v1_007173,,-,chr2,+,7930441,7931983,29.456671,30.287401,23.245336,79.479546,103.350539,82.666227,3.520936,5.704131,5.22702,0.385503,0.525762,0.788345
FGRAM000v1_007174,,-,chr2,-,7932379,7934189,0.0,0.361178,0.509614,0.0,0.0,0.0,0.765234,0.683784,0.794276,0.0,0.0,0.0
FGRAM000v1_007175,,.,chr2,+,7935609,7935923,0.0,0.024276,0.0,0.0,0.0,0.0,0.080908,0.0,0.243256,0.0,0.0,0.0
FGRAM000v1_007176,,-,chr2,-,7936802,7941212,0.243463,0.18767,0.154419,0.572737,0.897288,0.770287,0.0,0.249078,0.230647,5.374483,4.711536,4.638821
FGRAM000v1_007177,,-,chr2,-,7942079,7943498,176.254051,179.386893,155.737848,41.646046,46.321649,40.943393,114.963923,114.512986,123.692039,24.770652,23.17423,24.801551
FGRAM000v1_007178,FGSG_03060,-,chr2,+,7944469,7945785,0.152368,0.397729,0.241727,0.204102,0.071956,0.0,0.192101,0.327606,0.198741,0.103797,0.011521,0.178709
FGRAM000v1_007179,,.,chr2,-,7945964,7946035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007180,,-,chr2,-,7946191,7947840,9.943594,11.517351,12.77609,22.8195,23.911387,23.227556,10.316094,9.301853,13.532764,31.161101,34.458653,35.009579
FGRAM000v1_007181,,-,chr2,+,7949408,7950293,93.045035,105.747028,104.313151,40.41685,35.738114,44.723963,29.757496,26.624332,29.936276,35.232918,33.598993,40.481634
FGRAM000v1_007182,,-,chr2,+,7950447,7951387,0.219933,0.257561,0.140297,0.073538,0.142939,0.084638,0.050584,0.013889,0.102854,0.788035,0.218802,0.818644
FGRAM000v1_007183,,-,chr2,-,7950447,7953118,1.34753,2.161851,1.808662,1.083825,1.084658,1.24264,2.206306,1.85048,2.478443,0.57456,0.791309,0.760662
FGRAM000v1_007184,,-,chr2,-,7953499,7954368,3.230551,2.252305,5.107122,4.146047,4.074377,4.190332,4.866439,4.787311,9.118869,4.230266,7.355622,6.580339
FGRAM000v1_007185,,.,chr2,+,7955207,7957296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007186,,-,chr2,+,7957809,7959004,0.855479,0.0,0.493859,1.082941,0.517623,0.365469,0.475702,0.828805,1.010899,0.612609,0.549474,0.895205
FGRAM000v1_007187,FGSG_12524,.,chr2,+,7959379,7959714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007188,FGSG_12525,.,chr2,+,7960136,7960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007189,,-,chr2,-,7960835,7963627,0.039386,0.0,0.0,0.059872,0.0,0.0,0.035165,0.0,0.0,0.041356,0.028793,0.0
FGRAM000v1_007190,,-,chr2,+,7964810,7966758,1.693014,2.337631,3.808946,2.745462,2.285627,2.537694,1.774563,2.177853,2.903248,2.645307,2.899781,3.134451
FGRAM000v1_007191,,.,chr2,+,7967204,7968971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162921,0.0,0.0,0.0,0.0
FGRAM000v1_007192,,.,chr2,+,7970022,7971050,0.0,0.0,0.0,0.0,0.0,0.269937,0.0,0.0,0.0,0.0,0.0,0.275043
FGRAM000v1_007193,,.,chr2,+,7972323,7973342,0.0,0.0,0.0,0.133459,0.0,0.157376,0.088976,0.036299,0.0,0.0,0.1019,0.0
FGRAM000v1_007194,FGSG_03047,.,chr2,-,7973656,7975339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007195,FGSG_03046,-,chr2,-,7976020,7976973,0.252161,0.0,0.279117,2.45402,1.394497,2.036243,0.244345,0.240783,0.0,0.292139,0.547134,0.086821
FGRAM000v1_007196,FGSG_12526,.,chr2,+,7977783,7978343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250385
FGRAM000v1_007197,,.,chr2,-,7979967,7981197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258722,0.0,0.0
FGRAM000v1_007198,,-,chr2,+,7981825,7983663,1.738147,1.938829,2.250126,5.573717,6.959477,6.258655,2.743309,3.506892,3.021513,7.419073,6.455502,7.567492
FGRAM000v1_007199,FGSG_03043,-,chr2,+,7984899,7987060,0.568083,0.252217,0.0,0.443326,0.588272,0.93138,0.364331,0.597701,0.0,0.478503,0.372028,0.676927
FGRAM000v1_007200,FGSG_03042,-,chr2,-,7987522,7988439,0.057282,0.069416,0.149847,0.085811,0.141057,0.0,0.0,0.079842,0.0,0.003463,0.0,0.106305
FGRAM000v1_007201,,.,chr2,+,7989049,7990173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_007202,,-,chr2,+,7991215,7993104,0.188128,0.306063,0.205942,0.0,0.0,0.0,0.0,0.0,0.205808,0.0,0.0,0.0
FGRAM000v1_007203,,-,chr2,-,7993298,7994131,0.778779,0.940334,0.747007,0.807062,0.570381,0.762605,0.0,1.088864,0.478546,0.597778,2.134979,0.729651
FGRAM000v1_007204,FGSG_12527,.,chr2,+,7994855,7995410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724339,0.0,0.0,0.0,0.371621
FGRAM000v1_007205,,-,chr2,+,7995647,7997737,4.670858,6.635858,3.124106,9.306814,10.555152,8.878887,6.306937,7.661672,5.445249,13.143969,15.535787,11.930553
FGRAM000v1_007206,,-,chr2,+,7998068,7999375,1.057277,1.238963,0.907537,1.135991,1.874594,0.922475,0.668442,0.991114,1.211993,1.559473,3.666128,1.800933
FGRAM000v1_007207,,-,chr2,+,8000531,8001549,0.0,0.0,0.21554,0.131258,0.0,0.0,0.17521,0.0,0.0,0.486344,0.0,0.0
FGRAM000v1_007208,,-,chr2,-,8001919,8002368,0.115512,0.155769,0.074239,3.605525,2.022332,2.315953,0.067687,0.327434,0.0,0.788886,0.7553,2.407356
FGRAM000v1_007209,,-,chr2,+,8004129,8006259,0.0,0.399985,0.615766,1.004914,0.927309,1.781977,0.537115,0.992384,1.211371,1.225193,0.984263,1.387271
FGRAM000v1_007210,,-,chr2,+,8007284,8009351,80.277831,90.607936,66.499036,15.286973,16.099549,13.04135,31.731714,49.414762,37.211847,10.338729,11.630112,10.943469
FGRAM000v1_007211,,-,chr2,-,8009523,8011943,0.509805,0.874655,1.194429,6.906653,8.045654,6.408988,0.395152,0.854244,0.695056,17.051247,19.981789,18.878162
FGRAM000v1_007212,,-,chr2,-,8012673,8013853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445452,0.430502,0.265802,0.226673
FGRAM000v1_007213,FGSG_03030,-,chr2,+,8014680,8016864,0.0,0.210544,0.0,1.605597,2.475716,1.579099,0.305034,0.674737,0.149435,9.085901,8.109921,9.431183
