gene_id	GO	aspect	name	namespace
FGSG_04382	GO:0005524	F	AGC RSK RSK-UNCLASSIFIED kinase	MF
FGSG_04382	GO:0006468	P	AGC RSK RSK-UNCLASSIFIED kinase	BP
FGSG_04381	GO:0016020	C	hypothetical protein FGSG_04381	CC
FGSG_04379	GO:0003677	F	hypothetical protein FGSG_04379	MF
FGSG_04379	GO:0046872	F	hypothetical protein FGSG_04379	MF
FGSG_04378	GO:0016021	C	related to transmembrane	CC
FGSG_04375	GO:0004252	F	ankyrin repeat domain-containing	MF
FGSG_04375	GO:0006508	P	ankyrin repeat domain-containing	BP
FGSG_04374	GO:0016021	C	lipase 1	CC
FGSG_04374	GO:0016787	F	lipase 1	MF
FGSG_04372	GO:0016021	C	hypothetical protein FGSG_04372	CC
FGSG_04370	GO:0000329	C	mfs dha1 multidrug resistance	CC
FGSG_04370	GO:0016021	C	mfs dha1 multidrug resistance	CC
FGSG_04370	GO:0033101	C	mfs dha1 multidrug resistance	CC
FGSG_04370	GO:0000297	F	mfs dha1 multidrug resistance	MF
FGSG_04370	GO:0015606	F	mfs dha1 multidrug resistance	MF
FGSG_04370	GO:0015847	P	mfs dha1 multidrug resistance	BP
FGSG_04370	GO:1903710	P	mfs dha1 multidrug resistance	BP
FGSG_04370	GO:1903711	P	mfs dha1 multidrug resistance	BP
FGSG_04369	GO:0016021	C	related to myo-inositol transporter	CC
FGSG_04369	GO:0016491	F	related to myo-inositol transporter	MF
FGSG_04369	GO:0022891	F	related to myo-inositol transporter	MF
FGSG_04369	GO:0071949	F	related to myo-inositol transporter	MF
FGSG_04369	GO:0055085	P	related to myo-inositol transporter	BP
FGSG_04369	GO:0055114	P	related to myo-inositol transporter	BP
FGSG_04368	GO:0016021	C	related to tetracycline resistance from transposon Tn4351 Tn4400	CC
FGSG_04368	GO:0016491	F	related to tetracycline resistance from transposon Tn4351 Tn4400	MF
FGSG_04368	GO:0022891	F	related to tetracycline resistance from transposon Tn4351 Tn4400	MF
FGSG_04368	GO:0071949	F	related to tetracycline resistance from transposon Tn4351 Tn4400	MF
FGSG_04368	GO:0055085	P	related to tetracycline resistance from transposon Tn4351 Tn4400	BP
FGSG_04368	GO:0055114	P	related to tetracycline resistance from transposon Tn4351 Tn4400	BP
FGSG_04366	GO:0000131	C	actin-interacting aip3	CC
FGSG_04366	GO:0000133	C	actin-interacting aip3	CC
FGSG_04366	GO:0005816	C	actin-interacting aip3	CC
FGSG_04366	GO:0005934	C	actin-interacting aip3	CC
FGSG_04366	GO:0005935	C	actin-interacting aip3	CC
FGSG_04366	GO:0035838	C	actin-interacting aip3	CC
FGSG_04366	GO:0035839	C	actin-interacting aip3	CC
FGSG_04366	GO:0043332	C	actin-interacting aip3	CC
FGSG_04366	GO:0003779	F	actin-interacting aip3	MF
FGSG_04366	GO:0005519	F	actin-interacting aip3	MF
FGSG_04366	GO:0008047	F	actin-interacting aip3	MF
FGSG_04366	GO:0007118	P	actin-interacting aip3	BP
FGSG_04366	GO:0007121	P	actin-interacting aip3	BP
FGSG_04366	GO:0007124	P	actin-interacting aip3	BP
FGSG_04366	GO:0030953	P	actin-interacting aip3	BP
FGSG_04366	GO:0032880	P	actin-interacting aip3	BP
FGSG_04366	GO:0034652	P	actin-interacting aip3	BP
FGSG_04366	GO:0043085	P	actin-interacting aip3	BP
FGSG_04366	GO:0051017	P	actin-interacting aip3	BP
FGSG_04366	GO:0051519	P	actin-interacting aip3	BP
FGSG_04366	GO:0090338	P	actin-interacting aip3	BP
FGSG_04366	GO:2000251	P	actin-interacting aip3	BP
FGSG_04363	GO:0005634	C	osomolarity two-component phosphorelay intermediate ypd1	CC
FGSG_04363	GO:0005829	C	osomolarity two-component phosphorelay intermediate ypd1	CC
FGSG_04363	GO:0004871	F	osomolarity two-component phosphorelay intermediate ypd1	MF
FGSG_04363	GO:0016772	F	osomolarity two-component phosphorelay intermediate ypd1	MF
FGSG_04363	GO:0043424	F	osomolarity two-component phosphorelay intermediate ypd1	MF
FGSG_04363	GO:0007234	P	osomolarity two-component phosphorelay intermediate ypd1	BP
FGSG_04363	GO:0008152	P	osomolarity two-component phosphorelay intermediate ypd1	BP
FGSG_04363	GO:0010972	P	osomolarity two-component phosphorelay intermediate ypd1	BP
FGSG_04363	GO:0032874	P	osomolarity two-component phosphorelay intermediate ypd1	BP
FGSG_04363	GO:0034599	P	osomolarity two-component phosphorelay intermediate ypd1	BP
FGSG_04361	GO:0005634	C	elongator complex 1	CC
FGSG_04361	GO:0005737	C	elongator complex 1	CC
FGSG_04361	GO:0033588	C	elongator complex 1	CC
FGSG_04361	GO:0000049	F	elongator complex 1	MF
FGSG_04361	GO:0002098	P	elongator complex 1	BP
FGSG_04361	GO:0006351	P	elongator complex 1	BP
FGSG_04361	GO:0006357	P	elongator complex 1	BP
FGSG_04358	GO:0005739	C	trna -lysidine synthase	CC
FGSG_04358	GO:0005524	F	trna -lysidine synthase	MF
FGSG_04358	GO:0016879	F	trna -lysidine synthase	MF
FGSG_04358	GO:0008033	P	trna -lysidine synthase	BP
FGSG_04357	GO:0016021	C	hypothetical protein FGSG_04357	CC
FGSG_04356	GO:0005622	C	related to peroxisomal Ca-dependent solute carrier	CC
FGSG_04356	GO:0016021	C	related to peroxisomal Ca-dependent solute carrier	CC
FGSG_04356	GO:0005471	F	related to peroxisomal Ca-dependent solute carrier	MF
FGSG_04356	GO:0005509	F	related to peroxisomal Ca-dependent solute carrier	MF
FGSG_04356	GO:0006839	P	related to peroxisomal Ca-dependent solute carrier	BP
FGSG_04356	GO:0015866	P	related to peroxisomal Ca-dependent solute carrier	BP
FGSG_04356	GO:0015867	P	related to peroxisomal Ca-dependent solute carrier	BP
FGSG_04356	GO:0055085	P	related to peroxisomal Ca-dependent solute carrier	BP
FGSG_04355	GO:0016592	C	rna polymerase ii holoenzyme cyclin-like subunit	CC
FGSG_04355	GO:0016538	F	rna polymerase ii holoenzyme cyclin-like subunit	MF
FGSG_04355	GO:0000122	P	rna polymerase ii holoenzyme cyclin-like subunit	BP
FGSG_04355	GO:0000411	P	rna polymerase ii holoenzyme cyclin-like subunit	BP
FGSG_04355	GO:0006351	P	rna polymerase ii holoenzyme cyclin-like subunit	BP
FGSG_04355	GO:0010673	P	rna polymerase ii holoenzyme cyclin-like subunit	BP
FGSG_04355	GO:0045859	P	rna polymerase ii holoenzyme cyclin-like subunit	BP
FGSG_04354	GO:0016021	C	related to MOSC domain	CC
FGSG_04354	GO:0003824	F	related to MOSC domain	MF
FGSG_04354	GO:0030151	F	related to MOSC domain	MF
FGSG_04354	GO:0030170	F	related to MOSC domain	MF
FGSG_12267	GO:0016846	F	hypothetical protein FGSG_12267	MF
FGSG_12267	GO:0008152	P	hypothetical protein FGSG_12267	BP
FGSG_04352	GO:0016021	C	related to PET8	CC
FGSG_04352	GO:0000095	F	related to PET8	MF
FGSG_04352	GO:0003676	F	related to PET8	MF
FGSG_04352	GO:1901962	P	related to PET8	BP
FGSG_04351	GO:0043130	F	WD repeat-containing 48	MF
FGSG_04350	GO:0005635	C	ATP-dependent RNA helicase HAS1	CC
FGSG_04350	GO:0005730	C	ATP-dependent RNA helicase HAS1	CC
FGSG_04350	GO:0030687	C	ATP-dependent RNA helicase HAS1	CC
FGSG_04350	GO:0003723	F	ATP-dependent RNA helicase HAS1	MF
FGSG_04350	GO:0004004	F	ATP-dependent RNA helicase HAS1	MF
FGSG_04350	GO:0005524	F	ATP-dependent RNA helicase HAS1	MF
FGSG_04350	GO:0000462	P	ATP-dependent RNA helicase HAS1	BP
FGSG_04350	GO:0000463	P	ATP-dependent RNA helicase HAS1	BP
FGSG_04350	GO:1990417	P	ATP-dependent RNA helicase HAS1	BP
FGSG_04349	GO:0003723	F	related to P element somatic inhibitor	MF
FGSG_04347	GO:0016021	C	transmembrane 53	CC
FGSG_04346	GO:0016758	F	related to N-glycosyltransferase	MF
FGSG_04346	GO:0008152	P	related to N-glycosyltransferase	BP
FGSG_04345	GO:0004190	F	related to acid ase	MF
FGSG_04345	GO:0006508	P	related to acid ase	BP
FGSG_04343	GO:0003873	F	fructose-2,6-bisphosphatase	MF
FGSG_04343	GO:0004331	F	fructose-2,6-bisphosphatase	MF
FGSG_04343	GO:0005524	F	fructose-2,6-bisphosphatase	MF
FGSG_04343	GO:0006000	P	fructose-2,6-bisphosphatase	BP
FGSG_04343	GO:0006003	P	fructose-2,6-bisphosphatase	BP
FGSG_04343	GO:0006006	P	fructose-2,6-bisphosphatase	BP
FGSG_04343	GO:0016311	P	fructose-2,6-bisphosphatase	BP
FGSG_04343	GO:0046835	P	fructose-2,6-bisphosphatase	BP
FGSG_04342	GO:0016021	C	hypothetical protein FGSG_04342	CC
FGSG_04339	GO:0005634	C	related to CYC8 General repressor of transcription	CC
FGSG_04339	GO:0005829	C	related to CYC8 General repressor of transcription	CC
FGSG_04339	GO:0016021	C	related to CYC8 General repressor of transcription	CC
FGSG_04339	GO:0030897	C	related to CYC8 General repressor of transcription	CC
FGSG_04339	GO:0031932	C	related to CYC8 General repressor of transcription	CC
FGSG_04339	GO:0006886	P	related to CYC8 General repressor of transcription	BP
FGSG_04339	GO:0016192	P	related to CYC8 General repressor of transcription	BP
FGSG_04339	GO:0097576	P	related to CYC8 General repressor of transcription	BP
FGSG_12272	GO:0005622	C	related to PHO87	CC
FGSG_12272	GO:0030897	C	related to PHO87	CC
FGSG_12272	GO:0006886	P	related to PHO87	BP
FGSG_12272	GO:0016192	P	related to PHO87	BP
FGSG_12272	GO:0097576	P	related to PHO87	BP
FGSG_12273	GO:0016021	C	related to PHO87	CC
FGSG_12273	GO:0005524	F	related to PHO87	MF
FGSG_12273	GO:0042626	F	related to PHO87	MF
FGSG_12273	GO:0006814	P	related to PHO87	BP
FGSG_12273	GO:0055085	P	related to PHO87	BP
FGSG_04336	GO:0016021	C	atpase	CC
FGSG_04336	GO:0005524	F	atpase	MF
FGSG_04336	GO:0042626	F	atpase	MF
FGSG_04336	GO:0006814	P	atpase	BP
FGSG_04336	GO:0055085	P	atpase	BP
FGSG_04335	GO:0016491	F	apoptosis-inducing factor 2	MF
FGSG_04335	GO:0055114	P	apoptosis-inducing factor 2	BP
FGSG_04334	GO:0016746	F	related to aerobactin siderophore biosynthesis iucB	MF
FGSG_04333	GO:0016874	F	long-chain acyl- synthetase	MF
FGSG_04333	GO:0008152	P	long-chain acyl- synthetase	BP
FGSG_04330	GO:0031011	C	hypothetical protein FGSG_04330	CC
FGSG_04330	GO:0006338	P	hypothetical protein FGSG_04330	BP
FGSG_04330	GO:0006355	P	hypothetical protein FGSG_04330	BP
FGSG_04329	GO:0005778	C	peroxin 14 17	CC
FGSG_04329	GO:0016560	P	peroxin 14 17	BP
FGSG_04328	GO:0005634	C	hypothetical protein FGSG_04328	CC
FGSG_04327	GO:0005622	C	Ras Rab-11B	CC
FGSG_04327	GO:0005525	F	Ras Rab-11B	MF
FGSG_04327	GO:0007264	P	Ras Rab-11B	BP
FGSG_04326	GO:0005730	C	ribosome biogenesis BRX1	CC
FGSG_04326	GO:0005829	C	ribosome biogenesis BRX1	CC
FGSG_04326	GO:0030687	C	ribosome biogenesis BRX1	CC
FGSG_04326	GO:0032153	C	ribosome biogenesis BRX1	CC
FGSG_04326	GO:0008097	F	ribosome biogenesis BRX1	MF
FGSG_04326	GO:0042134	F	ribosome biogenesis BRX1	MF
FGSG_04326	GO:0000027	P	ribosome biogenesis BRX1	BP
FGSG_04324	GO:0070823	C	histone deacetylase 6 10	CC
FGSG_04324	GO:0003682	F	histone deacetylase 6 10	MF
FGSG_04324	GO:0016787	F	histone deacetylase 6 10	MF
FGSG_04324	GO:0000122	P	histone deacetylase 6 10	BP
FGSG_04324	GO:0001308	P	histone deacetylase 6 10	BP
FGSG_04324	GO:0010621	P	histone deacetylase 6 10	BP
FGSG_04324	GO:0010978	P	histone deacetylase 6 10	BP
FGSG_04324	GO:0031047	P	histone deacetylase 6 10	BP
FGSG_04324	GO:0031938	P	histone deacetylase 6 10	BP
FGSG_04324	GO:0034401	P	histone deacetylase 6 10	BP
FGSG_04324	GO:0045944	P	histone deacetylase 6 10	BP
FGSG_04323	GO:0016021	C	histone deacetylase 6 10	CC
FGSG_04323	GO:0016787	F	histone deacetylase 6 10	MF
FGSG_04321	GO:0008270	F	hypothetical protein FGSG_04321	MF
FGSG_04320	GO:0005686	C	related to spliceosome associated 145	CC
FGSG_04320	GO:0071004	C	related to spliceosome associated 145	CC
FGSG_04320	GO:0000245	P	related to spliceosome associated 145	BP
FGSG_04319	GO:0005794	C	related to SLY41	CC
FGSG_04319	GO:0016021	C	related to SLY41	CC
FGSG_04319	GO:0089721	F	related to SLY41	MF
FGSG_04319	GO:1990536	P	related to SLY41	BP
FGSG_12275	GO:0005656	C	Origin recognition complex subunit 5	CC
FGSG_12275	GO:0005664	C	Origin recognition complex subunit 5	CC
FGSG_12275	GO:0031261	C	Origin recognition complex subunit 5	CC
FGSG_12275	GO:0003688	F	Origin recognition complex subunit 5	MF
FGSG_12275	GO:0005524	F	Origin recognition complex subunit 5	MF
FGSG_12275	GO:0000724	P	Origin recognition complex subunit 5	BP
FGSG_12275	GO:0006267	P	Origin recognition complex subunit 5	BP
FGSG_12275	GO:0006270	P	Origin recognition complex subunit 5	BP
FGSG_12275	GO:0030466	P	Origin recognition complex subunit 5	BP
FGSG_12275	GO:0031297	P	Origin recognition complex subunit 5	BP
FGSG_12275	GO:0031938	P	Origin recognition complex subunit 5	BP
FGSG_12276	GO:0000808	C	hypothetical protein FGSG_12276	CC
FGSG_12276	GO:0005634	C	hypothetical protein FGSG_12276	CC
FGSG_12276	GO:0000724	P	hypothetical protein FGSG_12276	BP
FGSG_12276	GO:0031297	P	hypothetical protein FGSG_12276	BP
FGSG_04317	GO:0016021	C	related to multidrug resistant	CC
FGSG_04317	GO:0055085	P	related to multidrug resistant	BP
FGSG_04316	GO:0005634	C	Zinc finger transcription factor YRR1	CC
FGSG_04316	GO:0016021	C	Zinc finger transcription factor YRR1	CC
FGSG_04316	GO:0000981	F	Zinc finger transcription factor YRR1	MF
FGSG_04316	GO:0003677	F	Zinc finger transcription factor YRR1	MF
FGSG_04316	GO:0008270	F	Zinc finger transcription factor YRR1	MF
FGSG_04316	GO:0006351	P	Zinc finger transcription factor YRR1	BP
FGSG_04316	GO:0006357	P	Zinc finger transcription factor YRR1	BP
FGSG_04315	GO:0005739	C	cytochrome c oxidase polypeptide mitochondrial	CC
FGSG_04315	GO:0016021	C	cytochrome c oxidase polypeptide mitochondrial	CC
FGSG_04315	GO:0004129	F	cytochrome c oxidase polypeptide mitochondrial	MF
FGSG_04315	GO:1902600	P	cytochrome c oxidase polypeptide mitochondrial	BP
FGSG_04314	GO:0005759	C	ATP-dependent Clp protease ATP-binding subunit	CC
FGSG_04314	GO:0005524	F	ATP-dependent Clp protease ATP-binding subunit	MF
FGSG_04314	GO:0008233	F	ATP-dependent Clp protease ATP-binding subunit	MF
FGSG_04314	GO:0006508	P	ATP-dependent Clp protease ATP-binding subunit	BP
FGSG_04314	GO:0042026	P	ATP-dependent Clp protease ATP-binding subunit	BP
FGSG_04313	GO:0005737	C	1,4-alpha-glucan-branching enzyme	CC
FGSG_04313	GO:0003844	F	1,4-alpha-glucan-branching enzyme	MF
FGSG_04313	GO:0004553	F	1,4-alpha-glucan-branching enzyme	MF
FGSG_04313	GO:0043169	F	1,4-alpha-glucan-branching enzyme	MF
FGSG_04313	GO:0005978	P	1,4-alpha-glucan-branching enzyme	BP
FGSG_04312	GO:0005754	C	atp synthase subunit mitochondrial	CC
FGSG_04312	GO:0005524	F	atp synthase subunit mitochondrial	MF
FGSG_04312	GO:0043531	F	atp synthase subunit mitochondrial	MF
FGSG_04312	GO:0046933	F	atp synthase subunit mitochondrial	MF
FGSG_04312	GO:0046961	F	atp synthase subunit mitochondrial	MF
FGSG_04312	GO:0015991	P	atp synthase subunit mitochondrial	BP
FGSG_04312	GO:0042776	P	atp synthase subunit mitochondrial	BP
FGSG_04311	GO:0005634	C	sterol regulatory element-binding ecm22	CC
FGSG_04311	GO:0000981	F	sterol regulatory element-binding ecm22	MF
FGSG_04311	GO:0008270	F	sterol regulatory element-binding ecm22	MF
FGSG_04311	GO:0006357	P	sterol regulatory element-binding ecm22	BP
FGSG_04310	GO:0005524	F	ATPase family AAA domain-containing 1-A	MF
FGSG_04309	GO:0009353	C	2-oxoglutarate mitochondrial	CC
FGSG_04309	GO:0042645	C	2-oxoglutarate mitochondrial	CC
FGSG_04309	GO:0004591	F	2-oxoglutarate mitochondrial	MF
FGSG_04309	GO:0030976	F	2-oxoglutarate mitochondrial	MF
FGSG_04309	GO:0006099	P	2-oxoglutarate mitochondrial	BP
FGSG_04308	GO:0000112	C	transcription initiation factor TFIIH subunit 1	CC
FGSG_04308	GO:0000439	C	transcription initiation factor TFIIH subunit 1	CC
FGSG_04308	GO:0005675	C	transcription initiation factor TFIIH subunit 1	CC
FGSG_04308	GO:0005829	C	transcription initiation factor TFIIH subunit 1	CC
FGSG_04308	GO:0003743	F	transcription initiation factor TFIIH subunit 1	MF
FGSG_04308	GO:0010314	F	transcription initiation factor TFIIH subunit 1	MF
FGSG_04308	GO:0032266	F	transcription initiation factor TFIIH subunit 1	MF
FGSG_04308	GO:0006289	P	transcription initiation factor TFIIH subunit 1	BP
FGSG_04308	GO:0006360	P	transcription initiation factor TFIIH subunit 1	BP
FGSG_04308	GO:0006366	P	transcription initiation factor TFIIH subunit 1	BP
FGSG_04308	GO:0006413	P	transcription initiation factor TFIIH subunit 1	BP
FGSG_04308	GO:0070816	P	transcription initiation factor TFIIH subunit 1	BP
FGSG_04305	GO:0016021	C	related to tetracycline resistance s	CC
FGSG_04305	GO:0055085	P	related to tetracycline resistance s	BP
FGSG_04304	GO:0005634	C	cytosolic iron-sulfur assembly 1	CC
FGSG_04304	GO:0097361	C	cytosolic iron-sulfur assembly 1	CC
FGSG_04304	GO:0000055	P	cytosolic iron-sulfur assembly 1	BP
FGSG_04304	GO:0002098	P	cytosolic iron-sulfur assembly 1	BP
FGSG_04304	GO:0016226	P	cytosolic iron-sulfur assembly 1	BP
FGSG_04302	GO:0016021	C	Phenol 2-monooxygenase	CC
FGSG_04302	GO:0004497	F	Phenol 2-monooxygenase	MF
FGSG_04302	GO:0071949	F	Phenol 2-monooxygenase	MF
FGSG_04302	GO:0055114	P	Phenol 2-monooxygenase	BP
FGSG_04300	GO:0005643	C	ubl-specific protease	CC
FGSG_04300	GO:0005730	C	ubl-specific protease	CC
FGSG_04300	GO:0016929	F	ubl-specific protease	MF
FGSG_04300	GO:0000086	P	ubl-specific protease	BP
FGSG_04300	GO:0016926	P	ubl-specific protease	BP
FGSG_04299	GO:0009331	C	signaling ykow	CC
FGSG_04299	GO:0016021	C	signaling ykow	CC
FGSG_04299	GO:0052591	F	signaling ykow	MF
FGSG_04299	GO:0006072	P	signaling ykow	BP
FGSG_04299	GO:0055114	P	signaling ykow	BP
FGSG_04298	GO:0008175	F	leucine carboxyl methyltransferase 2	MF
FGSG_04298	GO:0030488	P	leucine carboxyl methyltransferase 2	BP
FGSG_04298	GO:0031591	P	leucine carboxyl methyltransferase 2	BP
FGSG_04296	GO:0005634	C	related to tyrosine phosphatase PPS1	CC
FGSG_04296	GO:0004725	F	related to tyrosine phosphatase PPS1	MF
FGSG_04296	GO:0008138	F	related to tyrosine phosphatase PPS1	MF
FGSG_04296	GO:0000188	P	related to tyrosine phosphatase PPS1	BP
FGSG_04296	GO:0033260	P	related to tyrosine phosphatase PPS1	BP
FGSG_04296	GO:0035335	P	related to tyrosine phosphatase PPS1	BP
FGSG_04295	GO:0000112	C	dna repair helicase rad15	CC
FGSG_04295	GO:0000439	C	dna repair helicase rad15	CC
FGSG_04295	GO:0005675	C	dna repair helicase rad15	CC
FGSG_04295	GO:0005829	C	dna repair helicase rad15	CC
FGSG_04295	GO:0003684	F	dna repair helicase rad15	MF
FGSG_04295	GO:0005524	F	dna repair helicase rad15	MF
FGSG_04295	GO:0043141	F	dna repair helicase rad15	MF
FGSG_04295	GO:0051539	F	dna repair helicase rad15	MF
FGSG_04295	GO:0000717	P	dna repair helicase rad15	BP
FGSG_04295	GO:0006366	P	dna repair helicase rad15	BP
FGSG_04295	GO:0010525	P	dna repair helicase rad15	BP
FGSG_04295	GO:0033683	P	dna repair helicase rad15	BP
FGSG_04295	GO:0045951	P	dna repair helicase rad15	BP
FGSG_04295	GO:0070816	P	dna repair helicase rad15	BP
FGSG_04294	GO:0005634	C	related to phosphatidic acid-preferring phospholipase A1	CC
FGSG_04294	GO:0005829	C	related to phosphatidic acid-preferring phospholipase A1	CC
FGSG_04294	GO:0046872	F	related to phosphatidic acid-preferring phospholipase A1	MF
FGSG_04293	GO:0003676	F	epithelial zinc-finger ezf	MF
FGSG_04293	GO:0046872	F	epithelial zinc-finger ezf	MF
FGSG_04292	GO:0019013	C	related to U4 U6 small nuclear ribonucleo hPrp3	CC
FGSG_04292	GO:0044732	C	related to U4 U6 small nuclear ribonucleo hPrp3	CC
FGSG_04292	GO:0046540	C	related to U4 U6 small nuclear ribonucleo hPrp3	CC
FGSG_04292	GO:0072686	C	related to U4 U6 small nuclear ribonucleo hPrp3	CC
FGSG_04292	GO:0000398	P	related to U4 U6 small nuclear ribonucleo hPrp3	BP
FGSG_04291	GO:0005736	C	dna-directed rna polymerase i subunit rpa1	CC
FGSG_04291	GO:0005829	C	dna-directed rna polymerase i subunit rpa1	CC
FGSG_04291	GO:0001054	F	dna-directed rna polymerase i subunit rpa1	MF
FGSG_04291	GO:0003677	F	dna-directed rna polymerase i subunit rpa1	MF
FGSG_04291	GO:0008270	F	dna-directed rna polymerase i subunit rpa1	MF
FGSG_04291	GO:0006406	P	dna-directed rna polymerase i subunit rpa1	BP
FGSG_04291	GO:0042790	P	dna-directed rna polymerase i subunit rpa1	BP
FGSG_04290	GO:0000786	C	histone H3	CC
FGSG_04290	GO:0005643	C	histone H3	CC
FGSG_04290	GO:0003677	F	histone H3	MF
FGSG_04290	GO:0017056	F	histone H3	MF
FGSG_04290	GO:0046982	F	histone H3	MF
FGSG_04290	GO:0006334	P	histone H3	BP
FGSG_04290	GO:0006913	P	histone H3	BP
FGSG_04289	GO:0000786	C	Histone H4	CC
FGSG_04289	GO:0005634	C	Histone H4	CC
FGSG_04289	GO:0003677	F	Histone H4	MF
FGSG_04289	GO:0046982	F	Histone H4	MF
FGSG_04289	GO:0006334	P	Histone H4	BP
FGSG_04289	GO:0006352	P	Histone H4	BP
FGSG_04288	GO:0000502	C	related to 26S proteasome subunit RPN4	CC
FGSG_04288	GO:0005634	C	related to 26S proteasome subunit RPN4	CC
FGSG_04288	GO:0000978	F	related to 26S proteasome subunit RPN4	MF
FGSG_04288	GO:0001077	F	related to 26S proteasome subunit RPN4	MF
FGSG_04288	GO:0046872	F	related to 26S proteasome subunit RPN4	MF
FGSG_04288	GO:0000122	P	related to 26S proteasome subunit RPN4	BP
FGSG_04288	GO:0006282	P	related to 26S proteasome subunit RPN4	BP
FGSG_04288	GO:0006366	P	related to 26S proteasome subunit RPN4	BP
FGSG_04288	GO:0032436	P	related to 26S proteasome subunit RPN4	BP
FGSG_04288	GO:0036003	P	related to 26S proteasome subunit RPN4	BP
FGSG_04287	GO:0005829	C	3-phosphoshikimate 1-carboxyvinyltransferase	CC
FGSG_04287	GO:0003855	F	3-phosphoshikimate 1-carboxyvinyltransferase	MF
FGSG_04287	GO:0003856	F	3-phosphoshikimate 1-carboxyvinyltransferase	MF
FGSG_04287	GO:0003866	F	3-phosphoshikimate 1-carboxyvinyltransferase	MF
FGSG_04287	GO:0004764	F	3-phosphoshikimate 1-carboxyvinyltransferase	MF
FGSG_04287	GO:0004765	F	3-phosphoshikimate 1-carboxyvinyltransferase	MF
FGSG_04287	GO:0005524	F	3-phosphoshikimate 1-carboxyvinyltransferase	MF
FGSG_04287	GO:0046872	F	3-phosphoshikimate 1-carboxyvinyltransferase	MF
FGSG_04287	GO:0009073	P	3-phosphoshikimate 1-carboxyvinyltransferase	BP
FGSG_04287	GO:0009423	P	3-phosphoshikimate 1-carboxyvinyltransferase	BP
FGSG_04287	GO:0016310	P	3-phosphoshikimate 1-carboxyvinyltransferase	BP
FGSG_04287	GO:0055114	P	3-phosphoshikimate 1-carboxyvinyltransferase	BP
FGSG_04286	GO:0005685	C	small nuclear ribonucleo snrnp u1a	CC
FGSG_04286	GO:0005730	C	small nuclear ribonucleo snrnp u1a	CC
FGSG_04286	GO:0019013	C	small nuclear ribonucleo snrnp u1a	CC
FGSG_04286	GO:0000166	F	small nuclear ribonucleo snrnp u1a	MF
FGSG_04286	GO:0017069	F	small nuclear ribonucleo snrnp u1a	MF
FGSG_04286	GO:0000398	P	small nuclear ribonucleo snrnp u1a	BP
FGSG_04285	GO:0042626	F	vacuolar ATP synthase subunit D	MF
FGSG_04285	GO:0055085	P	vacuolar ATP synthase subunit D	BP
FGSG_04284	GO:0000974	C	pre-mrna-splicing factor syf1	CC
FGSG_04284	GO:0005829	C	pre-mrna-splicing factor syf1	CC
FGSG_04284	GO:0071004	C	pre-mrna-splicing factor syf1	CC
