XM_011317260.1	FGSG_11579
XM_011324905.1	FGSG_04763
XM_011324906.1	FGSG_04764
XM_011324907.1	FGSG_04765
XM_011324908.1	FGSG_04766
XM_011324909.1	FGSG_04767
XM_011324910.1	FGSG_04768
XM_011324911.1	FGSG_04769
XM_011324912.1	FGSG_04770
XM_011324913.1	FGSG_12608
XM_011324914.1	FGSG_12609
XM_011324915.1	FGSG_04772
XM_011324916.1	FGSG_04773
XM_011324917.1	FGSG_04774
XM_011324918.1	FGSG_04775
XM_011324919.1	FGSG_04776
XM_011324920.1	FGSG_04777
XM_011324921.1	FGSG_12610
unassigned_transcript_167	FGSG_20628
XM_011324922.1	FGSG_04780
XM_011324923.1	FGSG_04781
XM_011324924.1	FGSG_04782
XM_011324925.1	FGSG_04783
XM_011324926.1	FGSG_04784
XM_011324927.1	FGSG_04785
XM_011324928.1	FGSG_04786
XM_011324929.1	FGSG_04787
XM_011324930.1	FGSG_04788
XM_011324931.1	FGSG_12611
XM_011324932.1	FGSG_04789
XM_011324933.1	FGSG_04790
XM_011324934.1	FGSG_12612
XM_011324935.1	FGSG_12613
XM_011324936.1	FGSG_04792
XM_011324937.1	FGSG_04793
XM_011324938.1	FGSG_04794
XM_011324939.1	FGSG_04795
XM_011324940.1	FGSG_04796
XM_011324941.1	FGSG_04797
XM_011324942.1	FGSG_04798
XM_011324943.1	FGSG_04799
XM_011324944.1	FGSG_12614
XM_011324945.1	FGSG_04800
XM_011324946.1	FGSG_04801
XM_011324947.1	FGSG_04802
XM_011324948.1	FGSG_04803
XM_011324949.1	FGSG_04804
XM_011324950.1	FGSG_12615
XM_011324951.1	FGSG_04805
XM_011324952.1	FGSG_04806
XM_011324953.1	FGSG_12616
XM_011324954.1	FGSG_04807
XM_011324955.1	FGSG_12617
XM_011324956.1	FGSG_12618
XM_011324957.1	FGSG_04809
XM_011324958.1	FGSG_04810
XM_011324959.1	FGSG_04811
XM_011324960.1	FGSG_12619
XM_011324961.1	FGSG_04813
XM_011324962.1	FGSG_04814
XM_011324963.1	FGSG_04815
XM_011324964.1	FGSG_04816
XM_011324965.1	FGSG_04817
XM_011324966.1	FGSG_04818
XM_011324967.1	FGSG_04819
XM_011324968.1	FGSG_12620
XM_011324969.1	FGSG_12621
XM_011324970.1	FGSG_04821
XM_011324971.1	FGSG_04822
XM_011324972.1	FGSG_04823
XM_011324973.1	FGSG_04824
XM_011324974.1	FGSG_04825
XM_011324975.1	FGSG_04826
XM_011324976.1	FGSG_04827
XM_011324977.1	FGSG_04828
XM_011324978.1	FGSG_04829
XM_011324979.1	FGSG_04830
XM_011324980.1	FGSG_12622
XM_011324981.1	FGSG_12623
XM_011324982.1	FGSG_04832
XM_011324983.1	FGSG_12624
XM_011324984.1	FGSG_12625
XM_011324985.1	FGSG_04834
XM_011324986.1	FGSG_12626
XM_011324987.1	FGSG_12627
XM_011324988.1	FGSG_04836
XM_011324989.1	FGSG_04837
XM_011324990.1	FGSG_12629
XM_011324991.1	FGSG_12630
XM_011324992.1	FGSG_04839
XM_011324993.1	FGSG_12631
XM_011324994.1	FGSG_12632
XM_011324995.1	FGSG_04840
XM_011324996.1	FGSG_04841
XM_011324997.1	FGSG_04842
XM_011324998.1	FGSG_04843
XM_011324999.1	FGSG_12633
XM_011325000.1	FGSG_12634
XM_011325001.1	FGSG_12635
XM_011325002.1	FGSG_04845
XM_011325003.1	FGSG_12636
XM_011325004.1	FGSG_12637
XM_011325005.1	FGSG_12638
XM_011325006.1	FGSG_04847
XM_011325007.1	FGSG_04848
XM_011325008.1	FGSG_04849
XM_011325009.1	FGSG_04850
XM_011325010.1	FGSG_12639
XM_011325011.1	FGSG_12640
XM_011325012.1	FGSG_12641
XM_011325013.1	FGSG_12642
XM_011325014.1	FGSG_04852
XM_011325015.1	FGSG_04853
XM_011325016.1	FGSG_04854
XM_011325017.1	FGSG_04855
XM_011325018.1	FGSG_04856
XM_011325019.1	FGSG_12643
XM_011325020.1	FGSG_12644
XM_011325021.1	FGSG_04858
XM_011325022.1	FGSG_04859
XM_011325023.1	FGSG_04860
XM_011325024.1	FGSG_04861
XM_011325025.1	FGSG_04862
XM_011325026.1	FGSG_04863
XM_011325027.1	FGSG_04864
XM_011325028.1	FGSG_04865
XM_011325029.1	FGSG_04866
XM_011325030.1	FGSG_04867
XM_011325031.1	FGSG_04868
XM_011325032.1	FGSG_04869
XM_011325033.1	FGSG_04870
XM_011325034.1	FGSG_04871
XM_011325035.1	FGSG_04872
XM_011325036.1	FGSG_04873
XM_011325037.1	FGSG_04874
XM_011325038.1	FGSG_04875
XM_011325039.1	FGSG_04876
XM_011325040.1	FGSG_12645
XM_011325041.1	FGSG_12646
XM_011325042.1	FGSG_04878
XM_011325043.1	FGSG_04879
XM_011325044.1	FGSG_12647
XM_011325045.1	FGSG_12648
XM_011325046.1	FGSG_04881
XM_011325047.1	FGSG_04882
XM_011325048.1	FGSG_04883
XM_011325049.1	FGSG_04884
XM_011325050.1	FGSG_04885
XM_011325051.1	FGSG_04886
XM_011325052.1	FGSG_04887
XM_011325053.1	FGSG_04888
XM_011325054.1	FGSG_04889
XM_011325055.1	FGSG_04890
XM_011325056.1	FGSG_04891
XM_011325057.1	FGSG_04892
XM_011325058.1	FGSG_12649
XM_011325059.1	FGSG_12650
XM_011325060.1	FGSG_12651
XM_011325061.1	FGSG_04894
XM_011325062.1	FGSG_04895
XM_011325063.1	FGSG_04896
XM_011325064.1	FGSG_04897
XM_011325065.1	FGSG_04898
XM_011325066.1	FGSG_04899
XM_011325067.1	FGSG_04900
XM_011325068.1	FGSG_04901
XM_011325069.1	FGSG_04902
XM_011325070.1	FGSG_04903
XM_011325071.1	FGSG_04904
XM_011325072.1	FGSG_04905
XM_011325073.1	FGSG_04906
XM_011325074.1	FGSG_04907
XM_011325075.1	FGSG_04908
XM_011325076.1	FGSG_04909
XM_011325077.1	FGSG_04910
XM_011325078.1	FGSG_04911
XM_011325079.1	FGSG_04912
XM_011325080.1	FGSG_04913
XM_011325081.1	FGSG_04914
XM_011325082.1	FGSG_04915
XM_011325083.1	FGSG_12652
XM_011325084.1	FGSG_04916
XM_011325085.1	FGSG_04917
XM_011325086.1	FGSG_12653
XM_011325087.1	FGSG_04918
XM_011325088.1	FGSG_04919
XM_011325089.1	FGSG_04920
XM_011325090.1	FGSG_04921
XM_011325091.1	FGSG_04922
XM_011325092.1	FGSG_04923
XM_011325093.1	FGSG_04924
XM_011325094.1	FGSG_04925
XM_011325095.1	FGSG_04926
XM_011325096.1	FGSG_04927
XM_011325097.1	FGSG_04928
XM_011325098.1	FGSG_04929
XM_011325099.1	FGSG_04930
XM_011325100.1	FGSG_04931
XM_011325101.1	FGSG_04932
XM_011325102.1	FGSG_04933
XM_011325103.1	FGSG_04934
XM_011325104.1	FGSG_04935
XM_011325105.1	FGSG_04936
XM_011325106.1	FGSG_04937
XM_011325107.1	FGSG_04938
XM_011325108.1	FGSG_04939
XM_011325109.1	FGSG_04940
XM_011325110.1	FGSG_04941
XM_011325111.1	FGSG_04942
XM_011325112.1	FGSG_04943
XM_011325113.1	FGSG_04944
XM_011325114.1	FGSG_04945
XM_011325115.1	FGSG_04946
XM_011325116.1	FGSG_04947
XM_011325117.1	FGSG_04948
XM_011325118.1	FGSG_04949
XM_011325119.1	FGSG_04950
XM_011325120.1	FGSG_04951
XM_011325121.1	FGSG_04952
XM_011325122.1	FGSG_04953
XM_011325123.1	FGSG_04954
XM_011325124.1	FGSG_04955
XM_011325125.1	FGSG_04956
XM_011325126.1	FGSG_04957
XM_011325127.1	FGSG_04958
XM_011325128.1	FGSG_04959
XM_011325129.1	FGSG_12654
XM_011325130.1	FGSG_04960
XM_011325131.1	FGSG_04961
XM_011325132.1	FGSG_04962
XM_011325133.1	FGSG_12655
XM_011325134.1	FGSG_04963
XM_011325135.1	FGSG_04964
XM_011325136.1	FGSG_12656
XM_011325137.1	FGSG_12657
XM_011325138.1	FGSG_04966
XM_011325139.1	FGSG_12658
unassigned_transcript_168	FGSG_20629
XM_011325140.1	FGSG_04967
XM_011325141.1	FGSG_04968
unassigned_transcript_169	FGSG_20630
XM_011325142.1	FGSG_04969
XM_011325143.1	FGSG_04970
XM_011325144.1	FGSG_04971
XM_011325145.1	FGSG_04972
XM_011325146.1	FGSG_04973
XM_011325147.1	FGSG_04974
XM_011325148.1	FGSG_04975
XM_011325149.1	FGSG_04976
XM_011325150.1	FGSG_04977
XM_011325151.1	FGSG_12659
XM_011325152.1	FGSG_12660
XM_011325153.1	FGSG_04979
XM_011325154.1	FGSG_04980
XM_011325155.1	FGSG_04981
XM_011325156.1	FGSG_04982
XM_011325157.1	FGSG_04983
XM_011325158.1	FGSG_12661
XM_011325159.1	FGSG_12662
XM_011325160.1	FGSG_12663
XM_011325161.1	FGSG_04985
XM_011325162.1	FGSG_04986
XM_011325163.1	FGSG_04987
XM_011325164.1	FGSG_04988
XM_011325165.1	FGSG_12664
XM_011325166.1	FGSG_12665
XM_011325167.1	FGSG_04990
XM_011325168.1	FGSG_04991
XM_011325169.1	FGSG_04992
XM_011325170.1	FGSG_04993
XM_011325171.1	FGSG_04994
XM_011325172.1	FGSG_04995
XM_011325173.1	FGSG_04996
XM_011325174.1	FGSG_04997
XM_011325175.1	FGSG_04998
XM_011325176.1	FGSG_04999
XM_011325178.1	FGSG_05001
XM_011325177.1	FGSG_05000
unassigned_transcript_170	FGSG_20631
unassigned_transcript_171	FGSG_20632
XM_011325179.1	FGSG_05002
XM_011325180.1	FGSG_12666
XM_011325181.1	FGSG_05003
XM_011325182.1	FGSG_05004
XM_011325183.1	FGSG_12667
XM_011325184.1	FGSG_05005
XM_011325185.1	FGSG_05006
XM_011325186.1	FGSG_05007
XM_011325187.1	FGSG_05008
XM_011325188.1	FGSG_05009
XM_011325189.1	FGSG_05010
XM_011325190.1	FGSG_05011
XM_011325191.1	FGSG_05012
XM_011325192.1	FGSG_05013
XM_011325193.1	FGSG_12668
XM_011325194.1	FGSG_05014
XM_011325195.1	FGSG_05015
XM_011325196.1	FGSG_05016
XM_011325197.1	FGSG_05017
XM_011325198.1	FGSG_05018
XM_011325199.1	FGSG_05019
XM_011325200.1	FGSG_05020
XM_011325201.1	FGSG_05021
XM_011325202.1	FGSG_05022
XM_011325203.1	FGSG_05023
XM_011325204.1	FGSG_05024
XM_011325205.1	FGSG_05025
XM_011325206.1	FGSG_05026
XM_011325207.1	FGSG_05027
XM_011325208.1	FGSG_05028
XM_011325209.1	FGSG_05029
XM_011325210.1	FGSG_05030
XM_011325211.1	FGSG_05031
XM_011325212.1	FGSG_05032
XM_011325213.1	FGSG_12669
XM_011325214.1	FGSG_12670
XM_011325215.1	FGSG_05034
XM_011325216.1	FGSG_05035
XM_011325217.1	FGSG_05036
XM_011325218.1	FGSG_05037
XM_011325219.1	FGSG_05038
XM_011325220.1	FGSG_05039
XM_011325221.1	FGSG_05040
XM_011325222.1	FGSG_05041
XM_011325223.1	FGSG_05042
XM_011325224.1	FGSG_05043
XM_011325225.1	FGSG_05044
XM_011325226.1	FGSG_05045
XM_011325227.1	FGSG_05046
XM_011325228.1	FGSG_05047
XM_011325229.1	FGSG_05048
XM_011325230.1	FGSG_05049
XM_011325231.1	FGSG_05050
XM_011325232.1	FGSG_12671
XM_011325233.1	FGSG_12672
XM_011325234.1	FGSG_05052
XM_011325235.1	FGSG_05053
XM_011325236.1	FGSG_05054
XM_011325237.1	FGSG_05055
XM_011325238.1	FGSG_05056
XM_011325239.1	FGSG_05057
XM_011325240.1	FGSG_05058
XM_011325241.1	FGSG_05059
XM_011325242.1	FGSG_05060
XM_011325243.1	FGSG_12673
XM_011325244.1	FGSG_05061
XM_011325245.1	FGSG_05062
XM_011325246.1	FGSG_05063
XM_011325247.1	FGSG_05064
XM_011325248.1	FGSG_05065
XM_011325249.1	FGSG_05066
XM_011325250.1	FGSG_05067
XM_011325251.1	FGSG_12674
XM_011325252.1	FGSG_05068
XM_011325253.1	FGSG_12675
XM_011325254.1	FGSG_12676
XM_011325255.1	FGSG_12677
XM_011325256.1	FGSG_12678
unassigned_transcript_172	FGSG_20633
XM_011325257.1	FGSG_05070
XM_011325258.1	FGSG_05071
XM_011325259.1	FGSG_05072
XM_011325260.1	FGSG_05073
XM_011325261.1	FGSG_05074
XM_011325262.1	FGSG_05075
XM_011325263.1	FGSG_05076
XM_011325264.1	FGSG_12679
XM_011325265.1	FGSG_05077
XM_011325266.1	FGSG_05078
XM_011325267.1	FGSG_12680
XM_011325268.1	FGSG_12681
XM_011325269.1	FGSG_05079
XM_011325270.1	FGSG_05080
XM_011325271.1	FGSG_05081
XM_011325272.1	FGSG_05082
XM_011325273.1	FGSG_05083
XM_011325274.1	FGSG_05084
XM_011325275.1	FGSG_12682
XM_011325276.1	FGSG_05085
XM_011325277.1	FGSG_05086
XM_011325278.1	FGSG_05087
XM_011325279.1	FGSG_12683
XM_011325280.1	FGSG_05088
XM_011325281.1	FGSG_05089
XM_011325282.1	FGSG_05090
XM_011325283.1	FGSG_05091
XM_011325284.1	FGSG_05092
XM_011325285.1	FGSG_05093
XM_011325286.1	FGSG_05094
XM_011325287.1	FGSG_05095
XM_011325288.1	FGSG_05096
XM_011325289.1	FGSG_05097
XM_011325290.1	FGSG_05098
XM_011325291.1	FGSG_12684
XM_011325292.1	FGSG_05099
XM_011325293.1	FGSG_12685
XM_011325294.1	FGSG_12686
XM_011325295.1	FGSG_05101
XM_011325296.1	FGSG_05102
XM_011325297.1	FGSG_05103
XM_011325298.1	FGSG_05104
XM_011325299.1	FGSG_05105
XM_011325300.1	FGSG_05106
XM_011325301.1	FGSG_05107
XM_011325302.1	FGSG_05108
XM_011325303.1	FGSG_05109
XM_011325304.1	FGSG_05110
XM_011325305.1	FGSG_05111
XM_011325306.1	FGSG_05112
XM_011325307.1	FGSG_05113
XM_011325308.1	FGSG_05114
XM_011325309.1	FGSG_12687
XM_011325310.1	FGSG_05115
XM_011325311.1	FGSG_05116
XM_011325312.1	FGSG_05117
XM_011325313.1	FGSG_05118
XM_011325314.1	FGSG_12688
XM_011325315.1	FGSG_05119
XM_011325316.1	FGSG_05120
XM_011325317.1	FGSG_05121
XM_011325318.1	FGSG_05122
XM_011325319.1	FGSG_05123
XM_011325320.1	FGSG_05124
XM_011325321.1	FGSG_05125
XM_011325322.1	FGSG_05126
XM_011325323.1	FGSG_05127
XM_011325324.1	FGSG_05128
XM_011325325.1	FGSG_05129
XM_011325326.1	FGSG_05130
XM_011325327.1	FGSG_05131
XM_011325328.1	FGSG_05132
XM_011325329.1	FGSG_05133
XM_011325330.1	FGSG_12689
XM_011325331.1	FGSG_05134
XM_011325332.1	FGSG_05135
XM_011325333.1	FGSG_05136
XM_011325334.1	FGSG_05137
XM_011325335.1	FGSG_05138
XM_011325336.1	FGSG_05139
XM_011325337.1	FGSG_12690
XM_011325338.1	FGSG_05140
XM_011325339.1	FGSG_05141
XM_011325340.1	FGSG_05142
XM_011325341.1	FGSG_05143
XM_011325342.1	FGSG_05144
XM_011325343.1	FGSG_12691
XM_011325344.1	FGSG_05145
XM_011325345.1	FGSG_05146
XM_011325346.1	FGSG_05147
XM_011325347.1	FGSG_12692
XM_011325348.1	FGSG_12693
XM_011325349.1	FGSG_12694
XM_011325350.1	FGSG_05149
XM_011325351.1	FGSG_05150
XM_011325352.1	FGSG_05151
XM_011325353.1	FGSG_05152
XM_011325354.1	FGSG_05153
XM_011325355.1	FGSG_05154
XM_011325356.1	FGSG_05155
XM_011325357.1	FGSG_05156
XM_011325358.1	FGSG_05157
XM_011325359.1	FGSG_05158
XM_011325360.1	FGSG_05159
XM_011325361.1	FGSG_12695
XM_011325362.1	FGSG_05160
XM_011325363.1	FGSG_05161
XM_011325364.1	FGSG_05162
XM_011325365.1	FGSG_05163
XM_011325366.1	FGSG_05164
XM_011325367.1	FGSG_05165
XM_011325368.1	FGSG_05166
XM_011325369.1	FGSG_05167
XM_011325370.1	FGSG_05168
XM_011325371.1	FGSG_05169
XM_011325372.1	FGSG_05170
XM_011325373.1	FGSG_05171
XM_011325374.1	FGSG_05172
XM_011325375.1	FGSG_05173
XM_011325376.1	FGSG_05174
XM_011325377.1	FGSG_05175
XM_011325378.1	FGSG_05176
XM_011325379.1	FGSG_12696
XM_011325380.1	FGSG_05177
XM_011325381.1	FGSG_05178
XM_011325382.1	FGSG_05179
XM_011325383.1	FGSG_12697
XM_011325384.1	FGSG_05180
XM_011325385.1	FGSG_05181
XM_011325386.1	FGSG_05182
XM_011325387.1	FGSG_05183
XM_011325388.1	FGSG_05184
XM_011325389.1	FGSG_12698
XM_011325390.1	FGSG_05185
XM_011325391.1	FGSG_05186
XM_011325392.1	FGSG_12699
XM_011325393.1	FGSG_05187
XM_011325394.1	FGSG_05188
XM_011325395.1	FGSG_05189
XM_011325396.1	FGSG_05190
XM_011325397.1	FGSG_05191
XM_011325398.1	FGSG_05192
XM_011325399.1	FGSG_05193
XM_011325400.1	FGSG_05194
XM_011325401.1	FGSG_05195
XM_011325402.1	FGSG_05196
XM_011325403.1	FGSG_05197
XM_011325404.1	FGSG_05198
XM_011325405.1	FGSG_05199
XM_011325406.1	FGSG_05200
XM_011325407.1	FGSG_05201
XM_011325408.1	FGSG_05202
XM_011325409.1	FGSG_05203
XM_011325410.1	FGSG_05204
XM_011325411.1	FGSG_05205
XM_011325412.1	FGSG_12700
XM_011325413.1	FGSG_12701
XM_011325414.1	FGSG_05207
XM_011325415.1	FGSG_05208
XM_011325416.1	FGSG_05209
XM_011325417.1	FGSG_12702
XM_011325418.1	FGSG_05210
XM_011325419.1	FGSG_05211
XM_011325420.1	FGSG_05212
XM_011325421.1	FGSG_12703
XM_011325422.1	FGSG_12704
XM_011325423.1	FGSG_05213
XM_011325424.1	FGSG_05214
XM_011325425.1	FGSG_05215
XM_011325426.1	FGSG_05216
XM_011325427.1	FGSG_05217
XM_011325428.1	FGSG_05218
XM_011325429.1	FGSG_05220
XM_011325430.1	FGSG_05221
XM_011325431.1	FGSG_05222
XM_011325432.1	FGSG_05223
XM_011325433.1	FGSG_05224
XM_011325434.1	FGSG_05225
XM_011325435.1	FGSG_05226
XM_011325436.1	FGSG_05227
unassigned_transcript_173	FGSG_20634
XM_011325437.1	FGSG_05228
XM_011325438.1	FGSG_05229
XM_011325439.1	FGSG_05230
XM_011325440.1	FGSG_05231
XM_011325441.1	FGSG_05232
XM_011325442.1	FGSG_05233
XM_011325443.1	FGSG_05234
XM_011325444.1	FGSG_05235
XM_011325445.1	FGSG_05236
XM_011325446.1	FGSG_05237
XM_011325447.1	FGSG_05238
XM_011325448.1	FGSG_05239
XM_011325449.1	FGSG_05240
XM_011325450.1	FGSG_05241
XM_011325451.1	FGSG_05242
XM_011325452.1	FGSG_05243
XM_011325453.1	FGSG_05244
XM_011325454.1	FGSG_05245
XM_011325455.1	FGSG_05246
XM_011325456.1	FGSG_05247
XM_011325458.1	FGSG_05249
XM_011325457.1	FGSG_05248
XM_011325459.1	FGSG_05250
XM_011325460.1	FGSG_05251
XM_011325461.1	FGSG_05252
XM_011325462.1	FGSG_05253
XM_011325463.1	FGSG_05254
XM_011325464.1	FGSG_05255
XM_011325465.1	FGSG_05256
XM_011325466.1	FGSG_12705
XM_011325467.1	FGSG_05258
XM_011325468.1	FGSG_05259
XM_011325469.1	FGSG_05260
XM_011325470.1	FGSG_05261
XM_011325471.1	FGSG_05262
XM_011325472.1	FGSG_05263
XM_011325473.1	FGSG_05264
XM_011325474.1	FGSG_12706
XM_011325475.1	FGSG_05266
XM_011325476.1	FGSG_05267
XM_011325477.1	FGSG_05268
XM_011325478.1	FGSG_05269
XM_011325479.1	FGSG_05270
XM_011325480.1	FGSG_05271
XM_011325481.1	FGSG_05272
XM_011325482.1	FGSG_05273
XM_011325483.1	FGSG_05274
XM_011325484.1	FGSG_05275
XM_011325485.1	FGSG_05276
XM_011325486.1	FGSG_05277
unassigned_transcript_174	FGSG_20635
XM_011325487.1	FGSG_05278
XM_011325488.1	FGSG_05279
XM_011325489.1	FGSG_05280
XM_011325490.1	FGSG_05281
XM_011325491.1	FGSG_05282
XM_011325492.1	FGSG_05283
XM_011325493.1	FGSG_05284
XM_011325494.1	FGSG_05285
XM_011325495.1	FGSG_05286
XM_011325496.1	FGSG_05287
XM_011325497.1	FGSG_05288
XM_011325498.1	FGSG_12707
XM_011325499.1	FGSG_05289
XM_011325500.1	FGSG_05290
XM_011325501.1	FGSG_05291
unassigned_transcript_175	FGSG_20636
XM_011325502.1	FGSG_05292
XM_011325503.1	FGSG_05293
XM_011325504.1	FGSG_05294
XM_011325505.1	FGSG_05295
XM_011325506.1	FGSG_05296
XM_011325507.1	FGSG_05297
XM_011325508.1	FGSG_05298
XM_011325509.1	FGSG_05299
XM_011325510.1	FGSG_05300
XM_011325511.1	FGSG_05301
XM_011325512.1	FGSG_05302
XM_011325513.1	FGSG_05303
XM_011325514.1	FGSG_05304
XM_011325515.1	FGSG_05305
XM_011325516.1	FGSG_05306
XM_011325517.1	FGSG_05307
XM_011325518.1	FGSG_05308
XM_011325519.1	FGSG_12708
XM_011325520.1	FGSG_12709
XM_011325521.1	FGSG_05309
XM_011325522.1	FGSG_05310
XM_011325523.1	FGSG_05311
XM_011325524.1	FGSG_05312
XM_011325525.1	FGSG_12710
XM_011325526.1	FGSG_05314
XM_011325527.1	FGSG_05315
XM_011325528.1	FGSG_05316
XM_011325529.1	FGSG_12711
XM_011325530.1	FGSG_12712
XM_011325531.1	FGSG_05318
XM_011325532.1	FGSG_05319
XM_011325533.1	FGSG_05320
XM_011325534.1	FGSG_05321
XM_011325535.1	FGSG_05322
XM_011325536.1	FGSG_05323
XM_011325537.1	FGSG_05324
XM_011325538.1	FGSG_05325
XM_011325539.1	FGSG_12713
XM_011325540.1	FGSG_12714
XM_011325541.1	FGSG_12715
XM_011325542.1	FGSG_05326
XM_011325543.1	FGSG_05327
XM_011325544.1	FGSG_05328
XM_011325545.1	FGSG_05329
XM_011325546.1	FGSG_05330
XM_011325547.1	FGSG_05331
XM_011325548.1	FGSG_05332
XM_011325549.1	FGSG_05333
XM_011325550.1	FGSG_05334
XM_011325551.1	FGSG_05335
XM_011325552.1	FGSG_05336
XM_011325553.1	FGSG_05337
XM_011325554.1	FGSG_05338
XR_893030.1	FGSG_20035
XM_011325555.1	FGSG_05339
XM_011325556.1	FGSG_12716
XM_011325557.1	FGSG_12717
XM_011325558.1	FGSG_05340
XM_011325559.1	FGSG_05341
XM_011325560.1	FGSG_05342
XM_011325561.1	FGSG_05343
XM_011325562.1	FGSG_05344
XM_011325563.1	FGSG_05345
XM_011325564.1	FGSG_05346
XM_011325565.1	FGSG_05347
XM_011325566.1	FGSG_05348
XM_011325567.1	FGSG_05349
unassigned_transcript_176	FGSG_20637
XM_011325568.1	FGSG_05350
XM_011325569.1	FGSG_05351
XM_011325570.1	FGSG_12718
XM_011325571.1	FGSG_12719
XM_011325572.1	FGSG_05352
XM_011325573.1	FGSG_05353
XM_011325574.1	FGSG_05354
XM_011325575.1	FGSG_05355
XM_011325576.1	FGSG_05356
XM_011325577.1	FGSG_05357
XM_011325578.1	FGSG_12720
XM_011325579.1	FGSG_12721
XM_011325580.1	FGSG_12722
XM_011325581.1	FGSG_05358
XM_011325582.1	FGSG_05359
XM_011325583.1	FGSG_05360
XM_011325584.1	FGSG_05361
XM_011325585.1	FGSG_05362
XM_011325586.1	FGSG_05364
XM_011325587.1	FGSG_05365
XM_011325588.1	FGSG_05366
XM_011325589.1	FGSG_05367
XM_011325590.1	FGSG_05368
XM_011325591.1	FGSG_05369
XM_011325592.1	FGSG_05370
XM_011325593.1	FGSG_05371
XM_011325594.1	FGSG_05372
XM_011325595.1	FGSG_05373
XM_011325596.1	FGSG_05374
XM_011325597.1	FGSG_05375
XM_011325598.1	FGSG_05376
XM_011325599.1	FGSG_05377
XM_011325600.1	FGSG_05378
XM_011325601.1	FGSG_05379
XM_011325602.1	FGSG_12723
XM_011325603.1	FGSG_12724
XM_011325604.1	FGSG_05381
XM_011325605.1	FGSG_05382
XM_011325606.1	FGSG_12725
XM_011325607.1	FGSG_05383
XM_011325608.1	FGSG_12726
XM_011325609.1	FGSG_05384
XM_011325610.1	FGSG_05385
XM_011325611.1	FGSG_05386
XM_011325612.1	FGSG_05387
XM_011325613.1	FGSG_05388
XM_011325614.1	FGSG_12727
XM_011325615.1	FGSG_05389
XM_011325616.1	FGSG_05390
XM_011325617.1	FGSG_05391
XM_011325618.1	FGSG_05392
XM_011325619.1	FGSG_05393
XM_011325620.1	FGSG_05394
XM_011325621.1	FGSG_05395
XM_011325622.1	FGSG_12728
XM_011325623.1	FGSG_05396
XM_011325624.1	FGSG_12729
XM_011325625.1	FGSG_12730
XM_011325626.1	FGSG_05397
XM_011325627.1	FGSG_05398
XM_011325628.1	FGSG_05399
XM_011325629.1	FGSG_05400
XM_011325630.1	FGSG_05401
XM_011325631.1	FGSG_05402
XM_011325632.1	FGSG_05403
XM_011325633.1	FGSG_05404
XM_011325634.1	FGSG_05405
XM_011325635.1	FGSG_05406
XM_011325636.1	FGSG_05407
XM_011325637.1	FGSG_05408
XM_011325638.1	FGSG_05409
XM_011325639.1	FGSG_05410
XM_011325640.1	FGSG_05411
XM_011325641.1	FGSG_12731
XM_011325642.1	FGSG_12732
XM_011325643.1	FGSG_05413
XM_011325644.1	FGSG_05414
XM_011325645.1	FGSG_05415
XM_011325646.1	FGSG_05416
XM_011325647.1	FGSG_12733
XM_011325648.1	FGSG_12734
XM_011325649.1	FGSG_12735
XM_011325650.1	FGSG_05417
XM_011325651.1	FGSG_05418
XM_011325652.1	FGSG_05419
XM_011325653.1	FGSG_05420
XM_011325654.1	FGSG_12736
XM_011325655.1	FGSG_05421
XM_011325656.1	FGSG_05422
XM_011325657.1	FGSG_05423
XM_011325658.1	FGSG_05424
XM_011325659.1	FGSG_05425
XM_011325660.1	FGSG_12737
XM_011325661.1	FGSG_12738
XM_011325662.1	FGSG_05427
XM_011325663.1	FGSG_05428
XM_011325664.1	FGSG_05429
XM_011325665.1	FGSG_05430
XM_011325666.1	FGSG_05431
XM_011325667.1	FGSG_05432
XM_011325668.1	FGSG_05433
XM_011325669.1	FGSG_12739
XM_011325670.1	FGSG_05434
XM_011325671.1	FGSG_05435
XM_011325672.1	FGSG_05436
XM_011325673.1	FGSG_05437
XM_011325674.1	FGSG_05438
XM_011325675.1	FGSG_05439
XM_011325676.1	FGSG_05440
XM_011325677.1	FGSG_05441
XM_011325678.1	FGSG_05442
XM_011325679.1	FGSG_05443
XM_011325680.1	FGSG_05444
XM_011325681.1	FGSG_05445
XM_011325682.1	FGSG_05446
XM_011325683.1	FGSG_05447
XM_011325684.1	FGSG_05448
XM_011325685.1	FGSG_05449
XM_011325686.1	FGSG_05450
XM_011325687.1	FGSG_05451
XM_011325688.1	FGSG_05452
XM_011325689.1	FGSG_05453
XM_011325690.1	FGSG_05454
XM_011325691.1	FGSG_05455
XM_011325692.1	FGSG_05456
XM_011325693.1	FGSG_05457
XM_011325694.1	FGSG_05458
XM_011325695.1	FGSG_12740
XM_011325696.1	FGSG_05459
XM_011325697.1	FGSG_05460
XM_011325698.1	FGSG_05461
XM_011325699.1	FGSG_05462
XM_011325700.1	FGSG_05463
XM_011325701.1	FGSG_05464
XM_011325702.1	FGSG_05465
XM_011325703.1	FGSG_05466
XM_011325704.1	FGSG_05467
XM_011325705.1	FGSG_05468
XM_011325706.1	FGSG_05469
XM_011325707.1	FGSG_05470
XM_011325708.1	FGSG_05471
XM_011325709.1	FGSG_05472
XM_011325710.1	FGSG_12741
XM_011325711.1	FGSG_12742
XM_011325712.1	FGSG_05474
XM_011325713.1	FGSG_12743
XM_011325714.1	FGSG_05475
